Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature
2004,4,2,23,30,0,1,83.46,14
2004,4,3,0,0,0,1,82.95,14
2004,4,3,0,30,0,1,82.94,14
2004,4,3,1,0,0,1,82.35,14
2004,4,3,1,30,0,1,87.88,14
2004,4,3,2,0,0,4,86.95,14
2004,4,3,2,30,0,4,86.97,14
2004,4,3,3,0,0,4,85.89,14
2004,4,3,3,30,0,4,85.92,14
2004,4,3,4,0,0,0,85.3,14
2004,4,3,4,30,0,4,85.33,14
2004,4,3,5,0,0,1,85.22,14
2004,4,3,5,30,0,7,85.25,14
2004,4,3,6,0,139,3,81.58,15
2004,4,3,6,30,345,3,76.51,16
2004,4,3,7,0,24,4,71.98,17
2004,4,3,7,30,60,4,71.98,17
2004,4,3,8,0,164,7,64.12,18
2004,4,3,8,30,83,7,64.12,18
2004,4,3,9,0,159,7,57.64,19
2004,4,3,9,30,273,7,57.63,19
2004,4,3,10,0,396,7,52.63,20
2004,4,3,10,30,417,8,52.63,20
2004,4,3,11,0,488,7,48.62,20
2004,4,3,11,30,858,1,48.61,20
2004,4,3,12,0,464,8,48.07,21
2004,4,3,12,30,39,2,48.07,21
2004,4,3,13,0,41,8,44.45,21
2004,4,3,13,30,293,8,44.44,21
2004,4,3,14,0,291,8,43.42,21
2004,4,3,14,30,11,8,46.16,21
2004,4,3,15,0,0,8,45.17,21
2004,4,3,15,30,0,4,45.17,20
2004,4,3,16,0,154,8,44.31,20
2004,4,3,16,30,0,4,47.15,19
2004,4,3,17,0,151,3,55.7,19
2004,4,3,17,30,62,4,59.33,18
2004,4,3,18,0,0,4,62.21,17
2004,4,3,18,30,0,8,62.23,17
2004,4,3,19,0,0,7,60.45,17
2004,4,3,19,30,0,4,64.46,16
2004,4,3,20,0,0,1,63.05,16
2004,4,3,20,30,0,1,63.04,15
2004,4,3,21,0,0,4,62.06,15
2004,4,3,21,30,0,0,66.18,15
2004,4,3,22,0,0,0,66.21,15
2004,4,3,22,30,0,0,70.64,14
2004,4,3,23,0,0,0,71.81,14
2004,4,3,23,30,0,1,71.79,13
2004,4,4,0,0,0,3,74.27,13
2004,4,4,0,30,0,3,79.28,13
2004,4,4,1,0,0,3,81.54,13
2004,4,4,1,30,0,0,81.53,13
2004,4,4,2,0,0,0,82.98,13
2004,4,4,2,30,0,0,88.63,12
2004,4,4,3,0,0,0,89.47,12
2004,4,4,3,30,0,0,89.48,12
2004,4,4,4,0,0,0,89.77,12
2004,4,4,4,30,0,0,89.79,11
2004,4,4,5,0,0,7,89.72,11
2004,4,4,5,30,0,7,84.03,12
2004,4,4,6,0,262,7,73.62,14
2004,4,4,6,30,462,0,69.04,15
2004,4,4,7,0,570,0,56.45,17
2004,4,4,7,30,661,0,53.01,18
2004,4,4,8,0,735,0,46.21,20
2004,4,4,8,30,782,0,43.42,20
2004,4,4,9,0,529,7,39.79,21
2004,4,4,9,30,728,8,39.77,22
2004,4,4,10,0,584,8,36.69,23
2004,4,4,10,30,908,1,34.53,23
2004,4,4,11,0,478,8,31.71,24
2004,4,4,11,30,314,7,31.7,24
2004,4,4,12,0,444,7,30.76,25
2004,4,4,12,30,567,8,30.76,25
2004,4,4,13,0,436,8,28.13,26
2004,4,4,13,30,544,8,28.12,26
2004,4,4,14,0,854,0,27.32,26
2004,4,4,14,30,829,0,27.32,25
2004,4,4,15,0,796,0,26.61,25
2004,4,4,15,30,750,0,28.24,24
2004,4,4,16,0,690,0,27.86,24
2004,4,4,16,30,601,0,31.43,23
2004,4,4,17,0,476,0,40.67,22
2004,4,4,17,30,270,1,43.26,21
2004,4,4,18,0,0,0,43.43,20
2004,4,4,18,30,0,0,46.24,19
2004,4,4,19,0,0,0,46.08,18
2004,4,4,19,30,0,0,49.08,17
2004,4,4,20,0,0,0,52.15,17
2004,4,4,20,30,0,0,52.15,17
2004,4,4,21,0,0,0,54.62,17
2004,4,4,21,30,0,0,58.22,16
2004,4,4,22,0,0,0,62.4,16
2004,4,4,22,30,0,0,66.54,15
2004,4,4,23,0,0,0,68.63,15
2004,4,4,23,30,0,0,68.62,14
2004,4,5,0,0,0,0,69.11,14
2004,4,5,0,30,0,0,73.74,14
2004,4,5,1,0,0,0,73.48,14
2004,4,5,1,30,0,0,73.47,14
2004,4,5,2,0,0,0,72.52,14
2004,4,5,2,30,0,0,72.52,13
2004,4,5,3,0,0,0,71.41,13
2004,4,5,3,30,0,0,71.42,13
2004,4,5,4,0,0,0,70.74,13
2004,4,5,4,30,0,0,70.75,13
2004,4,5,5,0,0,0,70.38,13
2004,4,5,5,30,0,0,65.97,14
2004,4,5,6,0,247,0,63.83,16
2004,4,5,6,30,445,0,56.22,18
2004,4,5,7,0,579,0,47.36,20
2004,4,5,7,30,668,0,44.51,21
2004,4,5,8,0,734,0,37.61,23
2004,4,5,8,30,781,0,35.39,24
2004,4,5,9,0,818,0,31.89,25
2004,4,5,9,30,844,0,30.04,26
2004,4,5,10,0,854,0,27.23,27
2004,4,5,10,30,868,0,27.22,27
2004,4,5,11,0,875,0,25.03,28
2004,4,5,11,30,879,0,25.02,28
2004,4,5,12,0,879,0,23.41,29
2004,4,5,12,30,874,0,23.4,29
2004,4,5,13,0,903,0,21.89,30
2004,4,5,13,30,637,8,21.88,30
2004,4,5,14,0,869,0,21.72,30
2004,4,5,14,30,844,0,23.01,29
2004,4,5,15,0,806,0,23.05,29
2004,4,5,15,30,760,0,24.43,28
2004,4,5,16,0,685,0,25.11,28
2004,4,5,16,30,596,0,28.25,26
2004,4,5,17,0,454,0,38.58,25
2004,4,5,17,30,255,0,40.98,23
2004,4,5,18,0,0,0,41.14,22
2004,4,5,18,30,0,0,43.75,21
2004,4,5,19,0,0,0,48.02,21
2004,4,5,19,30,0,0,51.11,20
2004,4,5,20,0,0,0,56,19
2004,4,5,20,30,0,0,59.64,18
2004,4,5,21,0,0,0,60.26,18
2004,4,5,21,30,0,0,64.2,17
2004,4,5,22,0,0,0,64.37,17
2004,4,5,22,30,0,0,68.61,16
2004,4,5,23,0,0,0,68.7,16
2004,4,5,23,30,0,0,73.26,15
2004,4,6,0,0,0,0,73.1,15
2004,4,6,0,30,0,0,73.09,15
2004,4,6,1,0,0,0,72.46,15
2004,4,6,1,30,0,0,77.31,14
2004,4,6,2,0,0,0,76.08,14
2004,4,6,2,30,0,0,76.08,14
2004,4,6,3,0,0,0,74.7,14
2004,4,6,3,30,0,0,79.76,13
2004,4,6,4,0,0,0,78.21,13
2004,4,6,4,30,0,0,78.22,13
2004,4,6,5,0,0,0,77.18,13
2004,4,6,5,30,0,0,72.3,14
2004,4,6,6,0,254,0,63.62,16
2004,4,6,6,30,448,0,56.02,18
2004,4,6,7,0,582,0,45.74,20
2004,4,6,7,30,671,0,42.99,21
2004,4,6,8,0,738,0,35.18,23
2004,4,6,8,30,785,0,33.11,24
2004,4,6,9,0,823,0,29.98,25
2004,4,6,9,30,849,0,28.24,26
2004,4,6,10,0,884,0,26.14,27
2004,4,6,10,30,897,0,24.64,27
2004,4,6,11,0,909,0,23.29,28
2004,4,6,11,30,912,0,23.28,28
2004,4,6,12,0,913,0,22.25,29
2004,4,6,12,30,909,0,22.24,29
2004,4,6,13,0,880,0,22.75,30
2004,4,6,13,30,866,0,22.74,30
2004,4,6,14,0,848,0,23.06,30
2004,4,6,14,30,822,0,23.06,30
2004,4,6,15,0,787,0,23.1,30
2004,4,6,15,30,740,0,24.47,29
2004,4,6,16,0,689,0,24.55,29
2004,4,6,16,30,600,0,27.6,27
2004,4,6,17,0,465,0,34.98,26
2004,4,6,17,30,263,0,39.44,24
2004,4,6,18,0,0,0,43.17,22
2004,4,6,18,30,0,0,45.93,21
2004,4,6,19,0,0,0,49.62,20
2004,4,6,19,30,0,0,52.83,19
2004,4,6,20,0,0,0,53.49,18
2004,4,6,20,30,0,0,56.96,17
2004,4,6,21,0,0,0,60.63,17
2004,4,6,21,30,0,0,64.63,16
2004,4,6,22,0,0,0,64.06,16
2004,4,6,22,30,0,0,68.31,15
2004,4,6,23,0,0,0,67.22,15
2004,4,6,23,30,0,0,71.72,14
2004,4,7,0,0,0,0,70,14
2004,4,7,0,30,0,0,69.99,13
2004,4,7,1,0,0,0,69.06,13
2004,4,7,1,30,0,0,73.73,13
2004,4,7,2,0,0,0,73.38,13
2004,4,7,2,30,0,0,78.38,12
2004,4,7,3,0,0,0,78.04,12
2004,4,7,3,30,0,1,78.05,12
2004,4,7,4,0,0,3,77.62,12
2004,4,7,4,30,0,7,77.65,12
2004,4,7,5,0,0,8,77.43,12
2004,4,7,5,30,0,8,72.51,13
2004,4,7,6,0,231,7,67.81,14
2004,4,7,6,30,427,0,59.59,15
2004,4,7,7,0,572,0,50.57,17
2004,4,7,7,30,663,0,47.49,19
2004,4,7,8,0,733,0,36.33,21
2004,4,7,8,30,782,0,34.16,22
2004,4,7,9,0,823,0,27.75,24
2004,4,7,9,30,850,0,26.13,24
2004,4,7,10,0,899,0,23,25
2004,4,7,10,30,912,0,22.99,26
2004,4,7,11,0,918,0,20.39,27
2004,4,7,11,30,922,0,20.38,27
2004,4,7,12,0,920,0,18.19,28
2004,4,7,12,30,917,0,18.19,28
2004,4,7,13,0,916,0,16.64,29
2004,4,7,13,30,904,0,16.63,29
2004,4,7,14,0,886,0,15.89,29
2004,4,7,14,30,861,0,16.84,28
2004,4,7,15,0,828,0,16,28
2004,4,7,15,30,783,0,16.97,27
2004,4,7,16,0,722,0,16.53,27
2004,4,7,16,30,634,0,18.61,25
2004,4,7,17,0,503,0,27.36,24
2004,4,7,17,30,296,0,30.91,22
2004,4,7,18,0,0,0,30.49,21
2004,4,7,18,30,0,0,32.44,20
2004,4,7,19,0,0,0,32.7,19
2004,4,7,19,30,0,0,34.81,18
2004,4,7,20,0,0,0,35.99,18
2004,4,7,20,30,0,0,38.33,18
2004,4,7,21,0,0,0,42.84,18
2004,4,7,21,30,0,0,45.64,17
2004,4,7,22,0,0,0,51.52,17
2004,4,7,22,30,0,0,54.91,16
2004,4,7,23,0,0,0,58.11,16
2004,4,7,23,30,0,0,58.1,15
2004,4,8,0,0,0,0,59.65,15
2004,4,8,0,30,0,0,63.6,15
2004,4,8,1,0,0,0,64.07,15
2004,4,8,1,30,0,0,64.06,15
2004,4,8,2,0,0,0,63.25,15
2004,4,8,2,30,0,0,63.25,15
2004,4,8,3,0,0,0,62.04,15
2004,4,8,3,30,0,0,62.05,15
2004,4,8,4,0,0,0,61.02,15
2004,4,8,4,30,0,0,61.04,15
2004,4,8,5,0,0,0,56.83,15
2004,4,8,5,30,15,0,53.33,16
2004,4,8,6,0,232,0,50.74,18
2004,4,8,6,30,418,0,47.66,19
2004,4,8,7,0,549,0,40.8,21
2004,4,8,7,30,638,0,38.36,22
2004,4,8,8,0,701,0,32.87,24
2004,4,8,8,30,749,0,30.95,25
2004,4,8,9,0,784,0,26.65,26
2004,4,8,9,30,811,0,25.12,27
2004,4,8,10,0,826,0,23.21,28
2004,4,8,10,30,840,0,23.2,29
2004,4,8,11,0,847,0,21.9,30
2004,4,8,11,30,851,0,21.89,30
2004,4,8,12,0,848,0,20.89,31
2004,4,8,12,30,843,0,20.89,31
2004,4,8,13,0,839,8,20.85,31
2004,4,8,13,30,671,8,20.84,31
2004,4,8,14,0,675,8,20.73,31
2004,4,8,14,30,777,1,20.73,30
2004,4,8,15,0,680,8,20.75,30
2004,4,8,15,30,730,8,21.97,29
2004,4,8,16,0,56,7,22.24,29
2004,4,8,16,30,271,8,24.97,27
2004,4,8,17,0,165,8,33.45,26
2004,4,8,17,30,73,7,35.52,24
2004,4,8,18,0,0,7,38.74,23
2004,4,8,18,30,0,3,41.17,22
2004,4,8,19,0,0,7,44.46,22
2004,4,8,19,30,0,7,47.29,21
2004,4,8,20,0,0,1,48.53,21
2004,4,8,20,30,0,0,51.64,20
2004,4,8,21,0,0,0,52.92,20
2004,4,8,21,30,0,0,52.92,19
2004,4,8,22,0,0,0,53.95,19
2004,4,8,22,30,0,0,57.42,19
2004,4,8,23,0,0,0,58.48,19
2004,4,8,23,30,0,0,62.27,18
2004,4,9,0,0,0,0,62.94,18
2004,4,9,0,30,0,0,62.93,18
2004,4,9,1,0,0,0,63.37,18
2004,4,9,1,30,0,1,63.36,17
2004,4,9,2,0,0,1,63.68,17
2004,4,9,2,30,0,1,67.85,17
2004,4,9,3,0,0,0,67.97,17
2004,4,9,3,30,0,0,67.99,17
2004,4,9,4,0,0,1,68.07,17
2004,4,9,4,30,0,7,68.08,16
2004,4,9,5,0,0,7,67.97,16
2004,4,9,5,30,19,1,63.82,17
2004,4,9,6,0,224,0,59.62,19
2004,4,9,6,30,401,1,56.03,20
2004,4,9,7,0,524,0,47.75,22
2004,4,9,7,30,612,0,44.93,23
2004,4,9,8,0,671,0,40.61,25
2004,4,9,8,30,719,0,38.26,26
2004,4,9,9,0,749,0,35.71,27
2004,4,9,9,30,776,2,33.67,28
2004,4,9,10,0,853,0,31.58,29
2004,4,9,10,30,866,0,31.57,29
2004,4,9,11,0,871,0,29.74,30
2004,4,9,11,30,875,0,29.73,30
2004,4,9,12,0,873,0,27.96,31
2004,4,9,12,30,870,0,27.95,31
2004,4,9,13,0,842,0,27.58,31
2004,4,9,13,30,829,0,27.57,31
2004,4,9,14,0,812,0,27.12,31
2004,4,9,14,30,786,0,27.11,30
2004,4,9,15,0,756,0,26.86,30
2004,4,9,15,30,710,0,28.44,29
2004,4,9,16,0,644,0,28.37,29
2004,4,9,16,30,557,0,31.86,28
2004,4,9,17,0,440,0,38.22,27
2004,4,9,17,30,250,0,43.04,25
2004,4,9,18,0,0,0,44.25,24
2004,4,9,18,30,0,0,47.02,23
2004,4,9,19,0,0,0,47.21,22
2004,4,9,19,30,0,0,50.19,22
2004,4,9,20,0,0,0,51.31,22
2004,4,9,20,30,0,0,54.56,21
2004,4,9,21,0,0,0,56.15,21
2004,4,9,21,30,0,0,59.73,20
2004,4,9,22,0,0,0,60.9,20
2004,4,9,22,30,0,0,64.82,19
2004,4,9,23,0,0,0,65.21,19
2004,4,9,23,30,0,0,65.2,18
2004,4,10,0,0,0,0,65.08,18
2004,4,10,0,30,0,0,69.29,18
2004,4,10,1,0,0,0,68.47,18
2004,4,10,1,30,0,0,68.46,18
2004,4,10,2,0,0,0,66.93,18
2004,4,10,2,30,0,0,66.92,17
2004,4,10,3,0,0,0,65.22,17
2004,4,10,3,30,0,0,69.49,17
2004,4,10,4,0,0,0,67.59,17
2004,4,10,4,30,0,0,67.6,17
2004,4,10,5,0,0,0,66,17
2004,4,10,5,30,21,0,61.95,18
2004,4,10,6,0,240,1,54.35,20
2004,4,10,6,30,424,1,48.04,22
2004,4,10,7,0,554,0,40.7,24
2004,4,10,7,30,643,0,36.11,26
2004,4,10,8,0,705,0,28.06,28
2004,4,10,8,30,752,0,26.46,29
2004,4,10,9,0,786,0,21.48,31
2004,4,10,9,30,813,0,20.28,31
2004,4,10,10,0,816,0,17.88,32
2004,4,10,10,30,831,0,17.87,33
2004,4,10,11,0,844,0,16.11,34
2004,4,10,11,30,848,0,16.1,34
2004,4,10,12,0,856,0,14.81,34
2004,4,10,12,30,850,0,14.81,34
2004,4,10,13,0,822,0,14.66,35
2004,4,10,13,30,806,0,14.66,34
2004,4,10,14,0,785,0,14.77,34
2004,4,10,14,30,755,0,15.62,34
2004,4,10,15,0,712,0,16,34
2004,4,10,15,30,660,0,16.92,33
2004,4,10,16,0,578,8,18.76,32
2004,4,10,16,30,464,2,21.04,30
2004,4,10,17,0,190,8,25.3,29
2004,4,10,17,30,167,0,28.45,27
2004,4,10,18,0,0,0,34.34,25
2004,4,10,18,30,0,0,36.49,24
2004,4,10,19,0,0,0,39.35,23
2004,4,10,19,30,0,3,41.84,22
2004,4,10,20,0,0,0,42.55,21
2004,4,10,20,30,0,0,45.26,20
2004,4,10,21,0,0,0,49.01,20
2004,4,10,21,30,0,0,52.17,19
2004,4,10,22,0,0,0,53.23,19
2004,4,10,22,30,0,0,56.69,18
2004,4,10,23,0,0,0,57.12,18
2004,4,10,23,30,0,0,57.12,17
2004,4,11,0,0,0,0,56.46,17
2004,4,11,0,30,0,0,60.16,17
2004,4,11,1,0,0,0,58.53,17
2004,4,11,1,30,0,7,58.54,17
2004,4,11,2,0,0,7,56.1,17
2004,4,11,2,30,0,7,59.81,16
2004,4,11,3,0,0,0,56.57,16
2004,4,11,3,30,0,0,56.59,16
2004,4,11,4,0,0,0,52.06,16
2004,4,11,4,30,0,0,52.07,16
2004,4,11,5,0,0,0,47.6,16
2004,4,11,5,30,36,1,44.68,17
2004,4,11,6,0,305,0,37.37,18
2004,4,11,6,30,496,0,35.12,19
2004,4,11,7,0,627,0,25.22,21
2004,4,11,7,30,714,0,23.74,22
2004,4,11,8,0,778,0,19.31,24
2004,4,11,8,30,824,0,18.18,25
2004,4,11,9,0,858,0,15.94,26
2004,4,11,9,30,884,0,15.02,27
2004,4,11,10,0,906,0,13.08,28
2004,4,11,10,30,920,0,13.08,28
2004,4,11,11,0,924,0,11.17,29
2004,4,11,11,30,929,0,11.16,29
2004,4,11,12,0,925,0,9.42,30
2004,4,11,12,30,922,0,9.42,30
2004,4,11,13,0,917,0,8.09,30
2004,4,11,13,30,904,0,8.09,30
2004,4,11,14,0,876,0,7.48,30
2004,4,11,14,30,849,0,7.92,30
2004,4,11,15,0,800,0,7.48,30
2004,4,11,15,30,751,0,7.93,29
2004,4,11,16,0,644,0,7.8,29
2004,4,11,16,30,547,0,8.76,26
2004,4,11,17,0,409,0,15.43,24
2004,4,11,17,30,210,0,17.41,22
2004,4,11,18,0,7,0,18.52,21
2004,4,11,18,30,0,0,18.52,21
2004,4,11,19,0,0,0,17.6,21
2004,4,11,19,30,0,0,18.72,21
2004,4,11,20,0,0,0,18.12,21
2004,4,11,20,30,0,0,18.12,21
2004,4,11,21,0,0,0,17.73,21
2004,4,11,21,30,0,0,18.87,20
2004,4,11,22,0,0,0,18.44,20
2004,4,11,22,30,0,0,18.44,20
2004,4,11,23,0,0,0,18.34,20
2004,4,11,23,30,0,0,19.52,19
2004,4,12,0,0,0,0,19.41,19
2004,4,12,0,30,0,0,20.67,18
2004,4,12,1,0,0,0,20.74,18
2004,4,12,1,30,0,4,22.1,17
2004,4,12,2,0,0,4,22.2,17
2004,4,12,2,30,0,3,23.67,16
2004,4,12,3,0,0,7,24.26,16
2004,4,12,3,30,0,7,24.27,15
2004,4,12,4,0,0,4,24.65,15
2004,4,12,4,30,0,4,26.29,15
2004,4,12,5,0,0,3,27.06,15
2004,4,12,5,30,0,7,25.39,16
2004,4,12,6,0,71,3,27.29,18
2004,4,12,6,30,436,3,24.08,20
2004,4,12,7,0,517,3,16.82,22
2004,4,12,7,30,404,3,14.9,24
2004,4,12,8,0,779,1,10.96,26
2004,4,12,8,30,824,1,10.33,27
2004,4,12,9,0,856,0,8.14,29
2004,4,12,9,30,881,0,7.68,30
2004,4,12,10,0,897,0,6.96,31
2004,4,12,10,30,910,1,6.96,31
2004,4,12,11,0,915,0,6.87,32
2004,4,12,11,30,774,8,6.87,32
2004,4,12,12,0,784,8,6.46,33
2004,4,12,12,30,911,0,6.45,33
2004,4,12,13,0,939,0,6.33,33
2004,4,12,13,30,927,0,6.33,33
2004,4,12,14,0,917,0,6.19,33
2004,4,12,14,30,893,0,6.19,32
2004,4,12,15,0,868,0,6.1,32
2004,4,12,15,30,825,0,6.46,31
2004,4,12,16,0,766,0,7.09,31
2004,4,12,16,30,683,0,7.95,28
2004,4,12,17,0,560,0,14.52,26
2004,4,12,17,30,360,0,16.35,24
2004,4,12,18,0,45,0,18.95,23
2004,4,12,18,30,0,0,18.96,22
2004,4,12,19,0,0,0,19.6,22
2004,4,12,19,30,0,0,20.83,21
2004,4,12,20,0,0,0,24.29,20
2004,4,12,20,30,0,0,25.84,19
2004,4,12,21,0,0,0,31.14,19
2004,4,12,21,30,0,0,33.17,18
2004,4,12,22,0,0,0,36.54,18
2004,4,12,22,30,0,0,38.93,17
2004,4,12,23,0,0,0,40.77,17
2004,4,12,23,30,0,0,40.77,16
2004,4,13,0,0,0,0,41.55,16
2004,4,13,0,30,0,0,44.28,16
2004,4,13,1,0,0,0,44.31,16
2004,4,13,1,30,0,0,44.3,15
2004,4,13,2,0,0,0,43.36,15
2004,4,13,2,30,0,0,46.23,15
2004,4,13,3,0,0,0,44.06,15
2004,4,13,3,30,0,0,44.06,15
2004,4,13,4,0,0,0,41.18,15
2004,4,13,4,30,0,0,41.18,15
2004,4,13,5,0,0,0,38.52,15
2004,4,13,5,30,83,0,33.89,17
2004,4,13,6,0,361,1,29.43,19
2004,4,13,6,30,544,0,25.99,20
2004,4,13,7,0,658,0,20.05,22
2004,4,13,7,30,739,0,17.77,24
2004,4,13,8,0,793,0,14.38,26
2004,4,13,8,30,836,0,13.56,27
2004,4,13,9,0,864,0,11.92,29
2004,4,13,9,30,888,0,11.24,30
2004,4,13,10,0,899,0,10.36,31
2004,4,13,10,30,912,0,9.78,31
2004,4,13,11,0,930,0,9.05,32
2004,4,13,11,30,933,0,9.04,32
2004,4,13,12,0,939,0,8.22,33
2004,4,13,12,30,934,0,8.21,33
2004,4,13,13,0,911,0,7.88,34
2004,4,13,13,30,897,0,7.87,34
2004,4,13,14,0,881,0,7.28,34
2004,4,13,14,30,855,0,7.69,34
2004,4,13,15,0,829,0,7.71,34
2004,4,13,15,30,783,0,8.16,33
2004,4,13,16,0,708,0,8.88,33
2004,4,13,16,30,620,0,10.54,30
2004,4,13,17,0,485,0,18.3,28
2004,4,13,17,30,288,0,20.6,26
2004,4,13,18,0,22,0,21.04,24
2004,4,13,18,30,0,0,22.37,23
2004,4,13,19,0,0,0,25.55,23
2004,4,13,19,30,0,0,27.17,21
2004,4,13,20,0,0,0,34.12,20
2004,4,13,20,30,0,0,36.31,19
2004,4,13,21,0,0,0,42.79,19
2004,4,13,21,30,0,0,45.57,18
2004,4,13,22,0,0,0,48.29,18
2004,4,13,22,30,0,0,51.44,17
2004,4,13,23,0,0,0,52.83,17
2004,4,13,23,30,0,0,56.3,16
2004,4,14,0,0,0,0,56.5,16
2004,4,14,0,30,0,0,60.24,15
2004,4,14,1,0,0,0,59.04,15
2004,4,14,1,30,0,0,62.99,14
2004,4,14,2,0,0,0,60.99,14
2004,4,14,2,30,0,0,60.99,14
2004,4,14,3,0,0,0,58.84,14
2004,4,14,3,30,0,0,62.82,13
2004,4,14,4,0,0,0,60.63,13
2004,4,14,4,30,0,1,60.64,13
2004,4,14,5,0,0,0,58.92,13
2004,4,14,5,30,76,0,55.2,14
2004,4,14,6,0,354,1,47.42,16
2004,4,14,6,30,539,0,41.76,18
2004,4,14,7,0,664,0,34.09,20
2004,4,14,7,30,745,0,30.14,22
2004,4,14,8,0,803,0,18.44,25
2004,4,14,8,30,845,0,17.37,26
2004,4,14,9,0,873,0,11.86,28
2004,4,14,9,30,897,0,11.19,29
2004,4,14,10,0,918,0,9.08,30
2004,4,14,10,30,930,0,8.57,31
2004,4,14,11,0,937,0,7.36,32
2004,4,14,11,30,940,0,7.36,32
2004,4,14,12,0,947,0,6.59,33
2004,4,14,12,30,943,0,6.58,33
2004,4,14,13,0,948,0,6.16,34
2004,4,14,13,30,935,0,6.15,34
2004,4,14,14,0,921,0,5.79,34
2004,4,14,14,30,896,0,6.12,34
2004,4,14,15,0,863,0,6.38,34
2004,4,14,15,30,819,0,6.75,33
2004,4,14,16,0,759,0,7.48,32
2004,4,14,16,30,675,0,8.87,30
2004,4,14,17,0,547,0,14.73,28
2004,4,14,17,30,349,0,16.58,25
2004,4,14,18,0,50,0,21.02,23
2004,4,14,18,30,0,0,23.74,22
2004,4,14,19,0,0,0,29.39,21
2004,4,14,19,30,0,0,31.28,20
2004,4,14,20,0,0,0,35.02,19
2004,4,14,20,30,0,0,37.28,18
2004,4,14,21,0,0,0,42.95,18
2004,4,14,21,30,0,0,45.77,17
2004,4,14,22,0,0,0,48.65,17
2004,4,14,22,30,0,0,51.86,16
2004,4,14,23,0,0,0,54.32,16
2004,4,14,23,30,0,0,54.32,16
2004,4,15,0,0,0,0,56.31,16
2004,4,15,0,30,0,0,60.06,15
2004,4,15,1,0,0,0,61.67,15
2004,4,15,1,30,0,0,61.66,15
2004,4,15,2,0,0,0,62.45,15
2004,4,15,2,30,0,0,62.44,14
2004,4,15,3,0,0,0,62.74,14
2004,4,15,3,30,0,0,66.95,14
2004,4,15,4,0,0,0,66.5,14
2004,4,15,4,30,0,0,66.52,14
2004,4,15,5,0,0,0,65.55,14
2004,4,15,5,30,123,0,61.45,15
2004,4,15,6,0,396,0,52.89,17
2004,4,15,6,30,567,0,46.63,19
2004,4,15,7,0,677,0,37.78,21
2004,4,15,7,30,753,0,33.43,23
2004,4,15,8,0,805,0,22.65,26
2004,4,15,8,30,846,0,21.34,27
2004,4,15,9,0,874,0,17.03,29
2004,4,15,9,30,897,0,16.07,30
2004,4,15,10,0,909,0,14.48,31
2004,4,15,10,30,921,0,13.67,32
2004,4,15,11,0,932,0,12.79,33
2004,4,15,11,30,936,0,12.79,33
2004,4,15,12,0,942,0,11.8,34
2004,4,15,12,30,937,0,11.79,34
2004,4,15,13,0,907,0,10.9,34
2004,4,15,13,30,894,0,10.89,34
2004,4,15,14,0,886,0,10.77,34
2004,4,15,14,30,861,0,11.39,34
2004,4,15,15,0,838,0,11.45,34
2004,4,15,15,30,795,0,12.11,33
2004,4,15,16,0,738,0,12.49,33
2004,4,15,16,30,656,0,13.99,31
2004,4,15,17,0,528,0,19.51,29
2004,4,15,17,30,337,0,21.94,27
2004,4,15,18,0,44,0,26.56,25
2004,4,15,18,30,0,0,28.23,23
2004,4,15,19,0,0,0,33.07,22
2004,4,15,19,30,0,0,35.17,21
2004,4,15,20,0,0,0,40,20
2004,4,15,20,30,0,0,42.56,19
2004,4,15,21,0,0,0,47.14,19
2004,4,15,21,30,0,0,50.21,18
2004,4,15,22,0,0,0,55.26,17
2004,4,15,22,30,0,0,58.92,16
2004,4,15,23,0,0,0,59.56,16
2004,4,15,23,30,0,0,63.52,15
2004,4,16,0,0,0,0,63.31,15
2004,4,16,0,30,0,0,63.31,14
2004,4,16,1,0,0,0,63.13,14
2004,4,16,1,30,0,0,67.36,14
2004,4,16,2,0,0,0,67.24,14
2004,4,16,2,30,0,0,67.24,13
2004,4,16,3,0,0,0,67.35,13
2004,4,16,3,30,0,0,71.91,13
2004,4,16,4,0,0,3,72.08,13
2004,4,16,4,30,0,1,72.1,13
2004,4,16,5,0,0,4,72.19,13
2004,4,16,5,30,113,3,67.63,14
2004,4,16,6,0,381,0,59.52,16
2004,4,16,6,30,468,3,52.41,17
2004,4,16,7,0,424,3,43.71,19
2004,4,16,7,30,579,2,38.64,21
2004,4,16,8,0,808,0,27.18,24
2004,4,16,8,30,848,0,25.59,25
2004,4,16,9,0,878,0,19.47,27
2004,4,16,9,30,900,0,18.35,28
2004,4,16,10,0,917,0,15.87,29
2004,4,16,10,30,928,0,14.97,30
2004,4,16,11,0,935,0,13.19,31
2004,4,16,11,30,938,0,13.18,31
2004,4,16,12,0,734,8,12.06,32
2004,4,16,12,30,936,1,12.05,32
2004,4,16,13,0,733,8,11.21,33
2004,4,16,13,30,725,8,11.21,33
2004,4,16,14,0,919,0,10.97,33
2004,4,16,14,30,896,0,10.97,33
2004,4,16,15,0,868,1,10.82,33
2004,4,16,15,30,827,0,11.44,32
2004,4,16,16,0,772,0,11.55,31
2004,4,16,16,30,694,0,12.95,29
2004,4,16,17,0,565,0,17.05,28
2004,4,16,17,30,378,0,20.37,25
2004,4,16,18,0,62,0,27.07,23
2004,4,16,18,30,0,0,28.79,21
2004,4,16,19,0,0,0,34.85,20
2004,4,16,19,30,0,0,37.09,19
