Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature,Pressure
2005,1,1,0,30,0,0,89.24,22,1010
2005,1,1,1,30,0,3,94.5,21,1010
2005,1,1,2,30,0,3,94.1,21,1010
2005,1,1,3,30,0,3,93.8,21,1010
2005,1,1,4,30,0,0,94.08,21,1010
2005,1,1,5,30,0,0,100,20,1010
2005,1,1,6,30,0,0,100,20,1010
2005,1,1,7,30,409,0,90.4,22,1010
2005,1,1,8,30,663,0,80.68,24,1010
2005,1,1,9,30,771,0,70.38,26,1010
2005,1,1,10,30,830,1,60.52,28,1010
2005,1,1,11,30,857,1,55.28,29,1010
2005,1,1,12,30,24,3,50.77,30,1010
2005,1,1,13,30,149,3,49.7,30,1010
2005,1,1,14,30,19,3,48.91,30,1010
2005,1,1,15,30,647,1,51.37,29,1010
2005,1,1,16,30,400,3,54.99,28,1010
2005,1,1,17,30,0,0,60.17,27,1010
2005,1,1,18,30,0,0,66.09,26,1010
2005,1,1,19,30,0,3,71.85,25,1010
2005,1,1,20,30,0,3,72.73,25,1010
2005,1,1,21,30,0,0,77.28,24,1010
2005,1,1,22,30,0,0,76.87,24,1010
2005,1,1,23,30,0,0,81.24,23,1010
2005,1,2,0,30,0,0,81.01,23,1010
2005,1,2,1,30,0,0,80.86,23,1010
2005,1,2,2,30,0,0,85.84,22,1010
2005,1,2,3,30,0,0,85.65,22,1010
2005,1,2,4,30,0,0,90.83,21,1010
2005,1,2,5,30,0,0,90.69,21,1010
2005,1,2,6,30,0,0,90.68,21,1020
2005,1,2,7,30,500,0,80.22,23,1020
2005,1,2,8,30,735,0,69.17,25,1020
2005,1,2,9,30,836,0,62.96,26,1020
2005,1,2,10,30,890,0,54.3,28,1010
2005,1,2,11,30,915,0,49.49,29,1010
2005,1,2,12,30,113,2,45.14,30,1010
2005,1,2,13,30,56,3,43.81,30,1010
2005,1,2,14,30,847,1,42.96,30,1010
2005,1,2,15,30,751,0,45.05,29,1010
2005,1,2,16,30,530,0,47.96,28,1010
2005,1,2,17,30,0,0,53.1,27,1010
2005,1,2,18,30,0,0,62.46,25,1010
2005,1,2,19,30,0,0,68.23,24,1010
2005,1,2,20,30,0,0,69.23,24,1010
2005,1,2,21,30,0,0,73.71,23,1010
2005,1,2,22,30,0,1,73.65,23,1010
2005,1,2,23,30,0,3,73.86,23,1010
2005,1,3,0,30,0,1,78.69,22,1010
2005,1,3,1,30,0,3,78.97,22,1010
2005,1,3,2,30,0,1,84.27,21,1010
2005,1,3,3,30,0,0,90.04,20,1010
2005,1,3,4,30,0,0,90.78,20,1010
2005,1,3,5,30,0,0,91.67,20,1010
2005,1,3,6,30,0,0,92.47,20,1020
2005,1,3,7,30,500,0,82.19,22,1020
2005,1,3,8,30,747,0,65.85,25,1020
2005,1,3,9,30,851,0,56.15,26,1020
2005,1,3,10,30,904,0,46.86,28,1010
2005,1,3,11,30,927,0,42.27,29,1010
2005,1,3,12,30,924,0,40.7,29,1010
2005,1,3,13,30,901,0,37.42,30,1010
2005,1,3,14,30,848,0,37.02,30,1010
2005,1,3,15,30,744,0,39.27,29,1010
2005,1,3,16,30,518,0,42.45,28,1010
2005,1,3,17,30,0,0,50.83,26,1010
2005,1,3,18,30,0,0,60.61,24,1010
2005,1,3,19,30,0,0,63.36,24,1010
2005,1,3,20,30,0,0,68.9,23,1010
2005,1,3,21,30,0,0,69.32,23,1010
2005,1,3,22,30,0,0,73.01,22,1010
2005,1,3,23,30,0,0,71.87,22,1010
2005,1,4,0,30,0,0,75.56,21,1010
2005,1,4,1,30,0,0,75.05,21,1010
2005,1,4,2,30,0,0,79.57,20,1010
2005,1,4,3,30,0,0,79.4,20,1010
2005,1,4,4,30,0,0,84.29,19,1010
2005,1,4,5,30,0,0,84.27,19,1010
2005,1,4,6,30,0,0,84.22,19,1010
2005,1,4,7,30,103,3,74.13,21,1020
2005,1,4,8,30,748,0,62.85,23,1020
2005,1,4,9,30,845,0,48.8,26,1020
2005,1,4,10,30,895,0,44.76,27,1010
2005,1,4,11,30,916,0,41.58,28,1010
2005,1,4,12,30,925,0,38.89,29,1010
2005,1,4,13,30,904,2,38.58,29,1010
2005,1,4,14,30,170,2,38.41,30,1010
2005,1,4,15,30,750,0,38.23,29,1010
2005,1,4,16,30,534,0,40.71,28,1010
2005,1,4,17,30,0,0,48.21,26,1010
2005,1,4,18,30,0,1,57.02,24,1010
2005,1,4,19,30,0,0,58.62,24,1010
2005,1,4,20,30,0,0,63.51,23,1010
2005,1,4,21,30,0,1,67.98,22,1010
