Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature,Pressure
2008,1,1,0,30,0,1,90.74,24,1010
2008,1,1,1,30,0,3,96.36,23,1010
2008,1,1,2,30,0,1,96.58,23,1010
2008,1,1,3,30,0,3,96.47,23,1010
2008,1,1,4,30,0,7,96.41,23,1010
2008,1,1,5,30,0,7,100,22,1010
2008,1,1,6,30,0,8,100,22,1010
2008,1,1,7,30,156,8,91.78,24,1010
2008,1,1,8,30,675,0,81.45,26,1020
2008,1,1,9,30,769,0,73.52,27,1020
2008,1,1,10,30,0,7,67.34,28,1010
2008,1,1,11,30,254,8,66.5,28,1010
2008,1,1,12,30,37,8,70.43,27,1010
2008,1,1,13,30,203,7,74.86,26,1010
2008,1,1,14,30,0,7,75.14,26,1010
2008,1,1,15,30,0,8,79.96,25,1010
2008,1,1,16,30,298,1,84.87,24,1010
2008,1,1,17,30,0,4,90.49,23,1020
2008,1,1,18,30,0,4,95.1,22,1020
2008,1,1,19,30,0,8,92.15,22,1020
2008,1,1,20,30,0,7,88.18,22,1020
2008,1,1,21,30,0,7,88.85,21,1020
2008,1,1,22,30,0,8,84.26,21,1020
2008,1,1,23,30,0,7,80.24,21,1020
2008,1,2,0,30,0,7,76.66,21,1020
2008,1,2,1,30,0,7,73.17,21,1020
2008,1,2,2,30,0,3,74.8,20,1020
2008,1,2,3,30,0,7,72.28,20,1020
2008,1,2,4,30,0,2,70.4,20,1020
2008,1,2,5,30,0,8,68.98,20,1020
2008,1,2,6,30,0,7,67.53,20,1020
2008,1,2,7,30,62,8,66.16,20,1020
2008,1,2,8,30,69,3,64.75,20,1020
2008,1,2,9,30,4,4,59.55,21,1020
2008,1,2,10,30,345,7,58.81,21,1020
2008,1,2,11,30,299,7,58.55,21,1020
2008,1,2,12,30,0,3,57.67,21,1020
2008,1,2,13,30,0,3,60.18,20,1020
2008,1,2,14,30,0,4,59.47,20,1020
2008,1,2,15,30,103,8,63.16,19,1020
2008,1,2,16,30,36,7,63.54,19,1020
2008,1,2,17,30,0,7,64.11,19,1020
2008,1,2,18,30,0,8,64.16,19,1020
2008,1,2,19,30,0,4,67.9,18,1020
2008,1,2,20,30,0,4,67.48,18,1020
2008,1,2,21,30,0,4,67,18,1020
2008,1,2,22,30,0,3,66.4,18,1020
2008,1,2,23,30,0,4,66.1,18,1020
2008,1,3,0,30,0,1,70.74,17,1020
2008,1,3,1,30,0,3,71.49,17,1020
2008,1,3,2,30,0,3,72.41,17,1020
2008,1,3,3,30,0,1,73.69,17,1020
2008,1,3,4,30,0,3,75.41,17,1020
2008,1,3,5,30,0,1,76.69,17,1020
2008,1,3,6,30,0,1,78.4,17,1020
2008,1,3,7,30,0,3,80.86,17,1020
2008,1,3,8,30,0,3,77.07,18,1020
2008,1,3,9,30,68,3,71.56,19,1020
2008,1,3,10,30,161,3,68.59,19,1020
2008,1,3,11,30,100,3,62.52,20,1020
2008,1,3,12,30,22,3,62.22,20,1020
2008,1,3,13,30,94,3,62.48,20,1020
2008,1,3,14,30,712,1,62.43,20,1020
2008,1,3,15,30,141,3,66.35,20,1020
2008,1,3,16,30,54,3,66.96,19,1020
2008,1,3,17,30,0,3,68.16,19,1020
2008,1,3,18,30,0,3,74.42,18,1020
2008,1,3,19,30,0,1,76.16,18,1020
2008,1,3,20,30,0,1,77.54,18,1020
2008,1,3,21,30,0,3,78.19,18,1020
2008,1,3,22,30,0,1,78.2,18,1020
2008,1,3,23,30,0,1,82.53,17,1020
2008,1,4,0,30,0,3,86.16,16,1020
2008,1,4,1,30,0,0,84.26,16,1020
2008,1,4,2,30,0,0,88.8,15,1020
2008,1,4,3,30,0,0,93.8,14,1020
2008,1,4,4,30,0,0,92.56,14,1020
2008,1,4,5,30,0,0,91.69,14,1020
2008,1,4,6,30,0,3,91.36,14,1020
2008,1,4,7,30,14,3,80.75,16,1020
2008,1,4,8,30,165,2,66.52,19,1020
2008,1,4,9,30,321,2,52.35,22,1020
2008,1,4,10,30,844,0,48.13,23,1020
2008,1,4,11,30,371,2,45.36,24,1020
2008,1,4,12,30,286,3,45.63,24,1020
2008,1,4,13,30,106,3,43.33,25,1020
2008,1,4,14,30,32,3,44.08,25,1020
2008,1,4,15,30,18,3,47.64,24,1020
2008,1,4,16,30,0,3,52.12,23,1020
2008,1,4,17,30,0,0,59.04,22,1020
2008,1,4,18,30,0,0,64.97,21,1020
2008,1,4,19,30,0,0,65.55,21,1020
2008,1,4,20,30,0,0,69.7,20,1020
2008,1,4,21,30,0,1,69.65,20,1020
2008,1,4,22,30,0,3,74.38,19,1020
2008,1,4,23,30,0,3,74.66,19,1020
2008,1,5,0,30,0,1,79.91,18,1020
2008,1,5,1,30,0,0,80.31,18,1020
2008,1,5,2,30,0,0,85.66,17,1020
2008,1,5,3,30,0,0,85.95,17,1020
2008,1,5,4,30,0,0,86.32,17,1020
2008,1,5,5,30,0,0,92.44,16,1020
2008,1,5,6,30,0,0,92.81,16,1020
2008,1,5,7,30,477,0,82.25,18,1020
