Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature,Pressure
2001,1,1,0,30,0,0,75.9,18,1010
2001,1,1,1,30,0,0,81.94,17,1010
2001,1,1,2,30,0,3,82.84,17,1010
2001,1,1,3,30,0,3,83.83,17,1020
2001,1,1,4,30,0,3,84.86,17,1020
2001,1,1,5,30,0,0,85.86,17,1020
2001,1,1,6,30,0,1,86.91,17,1020
2001,1,1,7,30,17,3,77.56,19,1020
2001,1,1,8,30,644,0,69.17,21,1020
2001,1,1,9,30,769,0,56.1,24,1020
2001,1,1,10,30,210,3,50.46,25,1020
2001,1,1,11,30,236,2,45.93,26,1010
2001,1,1,12,30,843,1,45.17,26,1010
2001,1,1,13,30,522,8,42.11,27,1010
2001,1,1,14,30,761,0,44.39,26,1010
2001,1,1,15,30,301,7,47.17,25,1010
2001,1,1,16,30,197,7,50.55,24,1010
2001,1,1,17,30,0,7,54.72,23,1010
2001,1,1,18,30,0,0,59.37,22,1010
2001,1,1,19,30,0,3,64.24,21,1010
2001,1,1,20,30,0,1,65.41,21,1010
2001,1,1,21,30,0,3,70.56,20,1010
2001,1,1,22,30,0,7,71.68,20,1010
2001,1,1,23,30,0,7,73.04,20,1010
2001,1,2,0,30,0,4,74.15,20,1010
2001,1,2,1,30,0,7,80.14,19,1010
2001,1,2,2,30,0,4,80.99,19,1010
2001,1,2,3,30,0,3,81.42,19,1010
2001,1,2,4,30,0,3,81.58,19,1020
2001,1,2,5,30,0,0,81.75,19,1020
2001,1,2,6,30,0,7,82.01,19,1020
2001,1,2,7,30,199,7,77.34,20,1020
2001,1,2,8,30,685,1,67.77,22,1020
2001,1,2,9,30,794,0,60.98,23,1020
2001,1,2,10,30,850,0,54.3,24,1020
2001,1,2,11,30,870,0,48.67,25,1020
2001,1,2,12,30,833,0,44.67,26,1020
2001,1,2,13,30,806,0,44.27,26,1010
2001,1,2,14,30,747,0,46.93,25,1010
2001,1,2,15,30,632,0,47.11,25,1010
2001,1,2,16,30,0,3,50.56,24,1010
2001,1,2,17,30,0,3,54.91,23,1020
2001,1,2,18,30,0,3,59.84,22,1020
2001,1,2,19,30,0,4,61.01,22,1020
2001,1,2,20,30,0,1,66.04,21,1020
2001,1,2,21,30,0,1,67.17,21,1020
2001,1,2,22,30,0,3,68.21,21,1020
2001,1,2,23,30,0,4,73.66,20,1020
2001,1,3,0,30,0,0,74.71,20,1020
2001,1,3,1,30,0,3,80.55,19,1020
2001,1,3,2,30,0,3,81.75,19,1020
2001,1,3,3,30,0,0,88.45,18,1020
2001,1,3,4,30,0,0,90.02,18,1020
2001,1,3,5,30,0,0,91.6,18,1020
2001,1,3,6,30,0,0,93.14,18,1020
2001,1,3,7,30,436,0,83.6,20,1020
2001,1,3,8,30,681,0,69.69,23,1020
2001,1,3,9,30,797,0,63.9,24,1020
2001,1,3,10,30,859,0,58.28,25,1020
2001,1,3,11,30,7,3,53.42,26,1020
2001,1,3,12,30,102,3,49.51,27,1010
2001,1,3,13,30,864,0,49.32,27,1010
2001,1,3,14,30,805,0,52.67,26,1010
2001,1,3,15,30,693,0,57.02,25,1010
2001,1,3,16,30,472,0,62.68,24,1010
2001,1,3,17,30,0,3,73.74,22,1020
2001,1,3,18,30,0,0,81.46,21,1020
2001,1,3,19,30,0,0,83.92,21,1020
2001,1,3,20,30,0,0,85.64,21,1020
2001,1,3,21,30,0,0,92.39,20,1020
2001,1,3,22,30,0,0,93.14,20,1020
2001,1,3,23,30,0,0,93.16,20,1020
2001,1,4,0,30,0,7,92.29,20,1020
2001,1,4,1,30,0,7,90.77,20,1020
2001,1,4,2,30,0,8,88.85,20,1020
2001,1,4,3,30,0,1,86.76,20,1020
2001,1,4,4,30,0,3,84.51,20,1020
2001,1,4,5,30,0,0,82.32,20,1020
2001,1,4,6,30,0,3,80.06,20,1020
2001,1,4,7,30,0,3,77.92,20,1020
2001,1,4,8,30,0,3,70.06,21,1020
2001,1,4,9,30,24,3,62.81,22,1020
2001,1,4,10,30,0,3,57.25,23,1020
2001,1,4,11,30,270,3,55.82,23,1020
2001,1,4,12,30,340,3,54.33,23,1020
2001,1,4,13,30,446,3,55.72,22,1020
2001,1,4,14,30,47,3,53.68,22,1010
2001,1,4,15,30,160,3,55.57,21,1010
2001,1,4,16,30,4,2,58.23,20,1020
2001,1,4,17,30,0,0,57.96,20,1020
2001,1,4,18,30,0,0,61.59,19,1020
2001,1,4,19,30,0,0,61.54,19,1020
2001,1,4,20,30,0,0,66.15,18,1020
2001,1,4,21,30,0,0,71.33,17,1020
2001,1,4,22,30,0,0,76.57,16,1020
2001,1,4,23,30,0,0,76.93,16,1020
2001,1,5,0,30,0,0,82.28,15,1020
2001,1,5,1,30,0,0,82.22,15,1020
2001,1,5,2,30,0,0,81.4,15,1020
2001,1,5,3,30,0,0,80.55,15,1020
2001,1,5,4,30,0,0,79.75,15,1020
2001,1,5,5,30,0,0,84.42,14,1020
2001,1,5,6,30,0,0,84.05,14,1020
2001,1,5,7,30,566,0,73.77,16,1020
2001,1,5,8,30,800,0,59.56,19,1020
2001,1,5,9,30,902,0,50.11,21,1020
2001,1,5,10,30,954,0,46.02,22,1020
2001,1,5,11,30,978,0,42.34,23,1010
2001,1,5,12,30,974,0,39.11,24,1010
2001,1,5,13,30,956,0,38.95,24,1010
2001,1,5,14,30,914,0,41.64,23,1010
2001,1,5,15,30,828,0,45.12,22,1010
2001,1,5,16,30,636,0,49.66,21,1010
2001,1,5,17,30,0,0,55.62,20,1010
