Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature,Pressure
1999,1,1,0,30,0,0,88.68,20,1010
1999,1,1,1,30,0,0,88.96,20,1010
1999,1,1,2,30,0,0,94.85,19,1010
1999,1,1,3,30,0,0,95.28,19,1010
1999,1,1,4,30,0,0,95.79,19,1010
1999,1,1,5,30,0,1,96.27,19,1010
1999,1,1,6,30,0,0,96.76,19,1010
1999,1,1,7,30,404,0,86.31,21,1010
1999,1,1,8,30,373,3,76.2,23,1010
1999,1,1,9,30,772,0,63.24,26,1010
1999,1,1,10,30,834,0,59.68,27,1010
1999,1,1,11,30,862,0,56.18,28,1010
1999,1,1,12,30,863,0,53.08,29,1010
1999,1,1,13,30,836,0,53.02,29,1010
1999,1,1,14,30,776,0,52.96,29,1000
1999,1,1,15,30,634,0,56.74,28,1000
1999,1,1,16,30,399,0,63.22,27,1010
1999,1,1,17,30,0,0,75.16,25,1010
1999,1,1,18,30,0,0,85.23,23,1010
1999,1,1,19,30,0,0,85.36,23,1010
1999,1,1,20,30,0,0,91.49,22,1010
1999,1,1,21,30,0,0,98.38,21,1010
1999,1,1,22,30,0,0,99.2,21,1010
1999,1,1,23,30,0,0,99.49,21,1010
1999,1,2,0,30,0,0,100,20,1010
1999,1,2,1,30,0,0,100,20,1010
1999,1,2,2,30,0,0,100,20,1000
1999,1,2,3,30,0,0,100,20,1000
1999,1,2,4,30,0,0,100,20,1000
1999,1,2,5,30,0,0,100,20,1000
1999,1,2,6,30,0,0,100,20,1010
1999,1,2,7,30,461,0,99.21,21,1010
1999,1,2,8,30,690,1,92.63,23,1010
1999,1,2,9,30,116,2,80.23,26,1010
1999,1,2,10,30,850,0,70.54,28,1010
1999,1,2,11,30,876,0,61.69,30,1000
1999,1,2,12,30,876,0,56.77,31,1000
1999,1,2,13,30,853,0,55.12,31,1000
1999,1,2,14,30,798,0,53.15,31,1000
1999,1,2,15,30,694,0,54.82,30,1000
1999,1,2,16,30,474,0,59.73,29,1000
1999,1,2,17,30,0,0,72.71,27,1000
1999,1,2,18,30,0,0,82.19,25,1000
1999,1,2,19,30,0,8,80.62,25,1010
1999,1,2,20,30,0,7,86.36,24,1010
1999,1,2,21,30,0,3,93.75,23,1010
1999,1,2,22,30,0,7,95.38,23,1010
1999,1,2,23,30,0,0,100,22,1010
