Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature,Pressure
2011,1,1,0,30,0,0,84.61,24,1010
2011,1,1,1,30,0,0,89.25,23,1010
2011,1,1,2,30,0,0,88.75,23,1010
2011,1,1,3,30,0,0,88.27,23,1010
2011,1,1,4,30,0,0,87.85,23,1010
2011,1,1,5,30,0,0,92.89,22,1010
2011,1,1,6,30,0,0,92.46,22,1010
2011,1,1,7,30,457,0,86.65,23,1010
2011,1,1,8,30,705,1,75.59,25,1010
2011,1,1,9,30,401,3,64.39,27,1010
2011,1,1,10,30,427,3,53.23,29,1010
2011,1,1,11,30,635,8,46.12,30,1010
2011,1,1,12,30,910,1,40.03,31,1000
2011,1,1,13,30,892,0,35.19,32,1000
2011,1,1,14,30,586,8,33.53,32,1000
2011,1,1,15,30,743,0,34.74,31,1000
2011,1,1,16,30,529,0,37.67,30,1000
2011,1,1,17,30,0,0,49.09,28,1010
2011,1,1,18,30,0,0,57.04,26,1010
2011,1,1,19,30,0,0,60.88,25,1010
2011,1,1,20,30,0,0,63.19,24,1010
2011,1,1,21,30,0,0,63.58,24,1010
2011,1,1,22,30,0,0,68.94,23,1010
2011,1,1,23,30,0,0,70.64,23,1010
2011,1,2,0,30,0,0,77.1,22,1010
2011,1,2,1,30,0,0,78.94,22,1010
2011,1,2,2,30,0,0,85.34,21,1010
2011,1,2,3,30,0,0,86.35,21,1010
2011,1,2,4,30,0,0,87.45,21,1010
2011,1,2,5,30,0,0,94.03,20,1010
2011,1,2,6,30,0,0,94.97,20,1010
2011,1,2,7,30,436,0,85.16,22,1010
2011,1,2,8,30,686,2,77.94,24,1010
2011,1,2,9,30,812,0,67.85,26,1010
2011,1,2,10,30,872,0,57.39,28,1010
2011,1,2,11,30,900,2,51.77,29,1010
2011,1,2,12,30,351,3,50.05,29,1010
2011,1,2,13,30,868,1,45.86,30,1010
2011,1,2,14,30,812,0,47.6,29,1010
2011,1,2,15,30,337,3,50.19,28,1010
2011,1,2,16,30,482,0,53.78,27,1010
2011,1,2,17,30,0,3,62.56,25,1010
2011,1,2,18,30,0,0,69.42,24,1010
2011,1,2,19,30,0,3,76.54,23,1010
2011,1,2,20,30,0,7,83.63,22,1010
2011,1,2,21,30,0,3,85.22,22,1010
2011,1,2,22,30,0,0,86.07,22,1010
2011,1,2,23,30,0,1,91.73,21,1010
2011,1,3,0,30,0,0,91.61,21,1010
2011,1,3,1,30,0,0,97.29,20,1010
2011,1,3,2,30,0,0,97.03,20,1010
2011,1,3,3,30,0,0,100,19,1010
2011,1,3,4,30,0,0,100,19,1010
2011,1,3,5,30,0,0,100,19,1010
2011,1,3,6,30,0,0,100,19,1010
2011,1,3,7,30,465,0,89.46,21,1010
2011,1,3,8,30,713,0,73.09,24,1010
2011,1,3,9,30,829,0,61.6,26,1010
2011,1,3,10,30,888,0,55.07,27,1010
2011,1,3,11,30,916,1,49.55,28,1010
2011,1,3,12,30,915,0,44.3,29,1010
2011,1,3,13,30,893,0,42.37,29,1010
2011,1,3,14,30,841,0,41.31,29,1010
2011,1,3,15,30,734,0,43.66,28,1010
2011,1,3,16,30,511,0,47.54,27,1010
2011,1,3,17,30,0,0,57.28,25,1010
2011,1,3,18,30,0,0,68.79,23,1010
2011,1,3,19,30,0,0,76.55,23,1010
2011,1,3,20,30,0,0,79,22,1010
2011,1,3,21,30,0,0,80.1,22,1010
2011,1,3,22,30,0,0,85.36,21,1010
2011,1,3,23,30,0,0,84.89,21,1010
2011,1,4,0,30,0,0,89.52,20,1010
2011,1,4,1,30,0,0,88.93,20,1010
2011,1,4,2,30,0,0,88.33,20,1010
2011,1,4,3,30,0,0,93.38,19,1010
2011,1,4,4,30,0,0,92.85,19,1010
2011,1,4,5,30,0,0,98.56,18,1010
2011,1,4,6,30,0,0,98.63,18,1010
2011,1,4,7,30,415,0,87.32,20,1010
2011,1,4,8,30,677,0,72.49,23,1010
2011,1,4,9,30,827,0,60.79,25,1010
2011,1,4,10,30,891,0,50.58,27,1010
2011,1,4,11,30,922,0,45.09,28,1010
2011,1,4,12,30,928,0,39.97,29,1010
2011,1,4,13,30,911,0,35.17,30,1010
2011,1,4,14,30,866,0,35.12,29,1010
2011,1,4,15,30,770,0,36.38,28,1010
2011,1,4,16,30,558,0,39.58,27,1010
2011,1,4,17,30,0,0,49.49,25,1010
2011,1,4,18,30,0,0,61.21,23,1010
2011,1,4,19,30,0,0,70.5,22,1010
2011,1,4,20,30,0,0,75.05,22,1010
2011,1,4,21,30,0,0,83.19,21,1010
2011,1,4,22,30,0,0,85.13,21,1010
2011,1,4,23,30,0,0,91.62,20,1010
2011,1,5,0,30,0,0,91.94,20,1010
2011,1,5,1,30,0,0,97.88,19,1010
2011,1,5,2,30,0,0,97.37,19,1010
2011,1,5,3,30,0,0,96.24,19,1010
2011,1,5,4,30,0,0,100,18,1010
2011,1,5,5,30,0,0,100,18,1010
2011,1,5,6,30,0,0,99.43,18,1010
2011,1,5,7,30,510,0,88.19,20,1010
2011,1,5,8,30,754,0,79.77,22,1010
2011,1,5,9,30,864,0,64.72,25,1010
2011,1,5,10,30,920,0,54.6,27,1010
2011,1,5,11,30,944,0,47.14,28,1010
2011,1,5,12,30,947,0,40.68,29,1010
2011,1,5,13,30,928,0,36.47,30,1010
2011,1,5,14,30,882,0,36.11,30,1010
2011,1,5,15,30,783,0,38.69,29,1010
2011,1,5,16,30,581,0,42.19,28,1010
2011,1,5,17,30,0,0,51.62,26,1010
2011,1,5,18,30,0,0,61.53,24,1010
2011,1,5,19,30,0,0,72.74,22,1010
2011,1,5,20,30,0,0,75.37,22,1010
2011,1,5,21,30,0,0,82.14,21,1010
2011,1,5,22,30,0,0,83.61,21,1010
2011,1,5,23,30,0,0,90.26,20,1010
2011,1,6,0,30,0,0,91.65,20,1010
2011,1,6,1,30,0,0,98.68,19,1010
2011,1,6,2,30,0,0,99.24,19,1010
2011,1,6,3,30,0,0,98.95,19,1010
2011,1,6,4,30,0,0,98.83,19,1010
2011,1,6,5,30,0,0,99.5,19,1010
2011,1,6,6,30,0,0,100,19,1010
2011,1,6,7,30,470,0,95.5,20,1010
2011,1,6,8,30,718,2,78.68,23,1010
2011,1,6,9,30,833,0,62.25,26,1010
2011,1,6,10,30,885,0,56,27,1010
2011,1,6,11,30,907,0,51.23,28,1010
2011,1,6,12,30,908,1,47.08,29,1010
2011,1,6,13,30,882,0,48.88,28,1010
2011,1,6,14,30,820,0,51.49,27,1010
2011,1,6,15,30,704,0,55.72,26,1010
2011,1,6,16,30,499,0,64.56,24,1010
2011,1,6,17,30,0,0,70.52,23,1010
2011,1,6,18,30,0,0,77.69,22,1010
2011,1,6,19,30,0,1,85.02,21,1010
2011,1,6,20,30,0,0,86.6,21,1010
2011,1,6,21,30,0,10,93.12,20,1010
2011,1,6,22,30,0,0,93.18,20,1010
2011,1,6,23,30,0,0,91.84,20,1010
2011,1,7,0,30,0,3,89.11,20,1010
2011,1,7,1,30,0,0,84.53,20,1010
2011,1,7,2,30,0,1,84.8,19,1010
2011,1,7,3,30,0,0,85.76,18,1010
2011,1,7,4,30,0,0,82.7,18,1010
2011,1,7,5,30,0,0,85.66,17,1010
2011,1,7,6,30,0,0,83.88,17,1010
2011,1,7,7,30,531,0,72.56,19,1010
2011,1,7,8,30,777,0,54.95,22,1010
2011,1,7,9,30,894,0,47.47,23,1010
2011,1,7,10,30,945,0,41.76,24,1010
2011,1,7,11,30,967,0,37,25,1010
2011,1,7,12,30,970,0,35.14,25,1010
2011,1,7,13,30,952,0,31.95,26,1000
2011,1,7,14,30,910,0,33.08,25,1000
2011,1,7,15,30,822,0,34.98,24,1000
2011,1,7,16,30,628,0,38.16,23,1000
2011,1,7,17,30,0,0,45.93,21,1010
2011,1,7,18,30,0,0,52.38,20,1010
2011,1,7,19,30,0,0,62.8,18,1010
2011,1,7,20,30,0,0,65.64,18,1010
2011,1,7,21,30,0,0,71.74,17,1010
2011,1,7,22,30,0,0,77.42,16,1010
2011,1,7,23,30,0,3,78.24,16,1010
2011,1,8,0,30,0,0,84.08,15,1010
2011,1,8,1,30,0,3,84.6,15,1000
2011,1,8,2,30,0,0,85.12,15,1000
2011,1,8,3,30,0,0,85.53,15,1000
2011,1,8,4,30,0,1,85.62,15,1000
2011,1,8,5,30,0,0,91.25,14,1010
2011,1,8,6,30,0,0,91.13,14,1010
2011,1,8,7,30,546,0,79.9,16,1010
2011,1,8,8,30,773,0,61.12,20,1010
2011,1,8,9,30,871,0,49.06,23,1010
2011,1,8,10,30,919,0,38.46,26,1010
2011,1,8,11,30,939,0,35.28,27,1000
2011,1,8,12,30,944,0,32.56,28,1000
2011,1,8,13,30,921,0,29.82,29,1000
2011,1,8,14,30,874,0,29.62,29,1000
2011,1,8,15,30,783,0,31.82,28,1000
2011,1,8,16,30,585,0,34.63,27,1000
2011,1,8,17,30,0,0,41.6,25,1000
2011,1,8,18,30,0,0,49.17,23,1000
2011,1,8,19,30,0,0,54.22,22,1000
2011,1,8,20,30,0,0,59.73,21,1000
2011,1,8,21,30,0,0,65.15,20,1000
2011,1,8,22,30,0,0,66.27,20,1000
2011,1,8,23,30,0,1,71.29,19,1000
2011,1,9,0,30,0,1,71.68,19,1000
2011,1,9,1,30,0,1,72.51,19,1000
2011,1,9,2,30,0,0,74.56,19,1000
2011,1,9,3,30,0,0,82.41,18,1000
2011,1,9,4,30,0,1,85.46,18,1000
2011,1,9,5,30,0,0,88.19,18,1000
2011,1,9,6,30,0,3,90.6,18,1000
2011,1,9,7,30,98,3,82.09,20,1010
2011,1,9,8,30,442,3,76.39,22,1010
2011,1,9,9,30,825,0,66.98,25,1010
