Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature,Pressure
2014,1,1,0,30,0,3,100,22,1010
2014,1,1,1,30,0,0,100,22,1010
2014,1,1,2,30,0,0,100,22,1010
2014,1,1,3,30,0,0,100,21,1010
2014,1,1,4,30,0,0,100,21,1010
2014,1,1,5,30,0,0,100,21,1010
2014,1,1,6,30,0,0,100,21,1010
2014,1,1,7,30,522,0,100,22,1010
2014,1,1,8,30,744,2,95.54,24,1010
2014,1,1,9,30,808,2,93.92,25,1010
2014,1,1,10,30,866,2,85.76,26,1010
2014,1,1,11,30,229,2,77.71,27,1010
2014,1,1,12,30,247,3,76.69,28,1010
2014,1,1,13,30,20,3,72.06,28,1010
2014,1,1,14,30,776,0,76.4,27,1010
2014,1,1,15,30,0,3,77.52,27,1010
2014,1,1,16,30,430,0,85.61,26,1010
2014,1,1,17,30,0,6,92.66,25,1010
2014,1,1,18,30,0,6,98.65,24,1010
2014,1,1,19,30,0,7,100,23,1010
2014,1,1,20,30,0,1,100,23,1010
2014,1,1,21,30,0,1,100,23,1010
2014,1,1,22,30,0,3,100,22,1010
2014,1,1,23,30,0,3,100,22,1010
2014,1,2,0,30,0,0,100,22,1010
2014,1,2,1,30,0,0,100,22,1010
2014,1,2,2,30,0,0,100,21,1010
2014,1,2,3,30,0,0,100,21,1010
2014,1,2,4,30,0,0,100,21,1010
2014,1,2,5,30,0,0,100,20,1010
2014,1,2,6,30,0,0,100,20,1010
2014,1,2,7,30,557,0,98.65,22,1010
2014,1,2,8,30,775,1,98.45,23,1010
2014,1,2,9,30,145,4,89.29,25,1010
2014,1,2,10,30,437,2,79.72,26,1010
2014,1,2,11,30,544,2,71.25,27,1010
2014,1,2,12,30,274,2,70.7,27,1010
2014,1,2,13,30,532,3,71.46,27,1010
2014,1,2,14,30,207,3,76.91,26,1010
2014,1,2,15,30,0,4,79.4,26,1010
2014,1,2,16,30,0,4,85.04,25,1010
2014,1,2,17,30,0,7,96.08,23,1010
2014,1,2,18,30,0,8,100,22,1010
