Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew_Point,Surface_Albedo,Wind_Speed,Relative_Humidity,Temperature,Pressure
2017,1,1,0,0,0,0,0,9,0.172,1.6,95.99,11,1000
2017,1,1,0,30,0,0,0,9,0.172,1.9,100,10,1000
2017,1,1,1,0,0,0,0,8,0.172,2.2,96.53,10,1000
2017,1,1,1,30,0,0,0,8,0.172,2.1,100,9,1000
2017,1,1,2,0,0,0,0,7,0.172,2,96.68,9,1000
2017,1,1,2,30,0,0,0,7,0.172,2,96.67,9,1000
2017,1,1,3,0,0,0,0,6,0.172,2,91.19,9,1000
2017,1,1,3,30,0,0,0,6,0.172,2.2,97.61,8,1000
2017,1,1,4,0,0,0,0,5,0.172,2.5,92.93,8,1000
2017,1,1,4,30,0,0,0,5,0.172,2.6,92.93,7,1000
2017,1,1,5,0,0,0,0,5,0.172,2.8,87.53,7,1000
2017,1,1,5,30,0,0,0,5,0.172,2.7,93.77,7,1000
2017,1,1,6,0,0,0,0,4,0.172,2.7,88.58,7,1000
2017,1,1,6,30,0,0,0,4,0.172,2.9,88.6,7,1000
2017,1,1,7,0,15,230,23,4,0.172,3.2,83.48,8,1000
2017,1,1,7,30,35,505,101,4,0.172,3.7,78,9,1000
2017,1,1,8,0,50,640,190,4,0.172,4.3,67.52,11,1000
2017,1,1,8,30,60,733,279,4,0.172,4.7,63.19,12,1000
2017,1,1,9,0,71,778,360,3,0.172,5.2,56.31,13,1000
2017,1,1,9,30,76,822,433,3,0.172,5,52.75,14,1000
2017,1,1,10,0,79,858,494,3,0.172,4.8,46.53,15,1000
2017,1,1,10,30,82,879,542,3,0.172,4.8,46.52,16,1000
2017,1,1,11,0,86,887,574,4,0.172,4.8,45.02,17,1000
2017,1,1,11,30,87,894,591,4,0.172,4.9,45.01,17,1000
2017,1,1,12,0,88,893,591,4,0.172,5,43.22,18,1000
2017,1,1,12,30,87,887,576,4,0.172,5.1,43.22,18,1000
2017,1,1,13,0,86,873,545,4,0.172,5.2,43.94,18,1000
2017,1,1,13,30,83,853,498,4,0.172,5.1,43.94,17,1000
2017,1,1,14,0,78,823,438,4,0.172,5,44.48,17,1000
2017,1,1,14,30,73,779,365,4,0.172,4.6,47.4,16,1000
2017,1,1,15,0,64,720,283,5,0.172,4.3,52.07,16,1000
2017,1,1,15,30,54,623,193,5,0.172,3.3,59.27,14,1000
2017,1,1,16,0,39,479,104,5,0.172,2.4,65.49,13,1000
2017,1,1,16,30,17,208,26,5,0.172,2.1,69.99,12,1000
2017,1,1,17,0,0,0,0,5,0.172,1.8,73.33,11,1000
2017,1,1,17,30,0,0,0,5,0.172,1.7,78.43,10,1010
2017,1,1,18,0,0,0,0,5,0.172,1.6,78.24,10,1010
2017,1,1,18,30,0,0,0,5,0.172,1.6,78.28,9,1010
2017,1,1,19,0,0,0,0,5,0.172,1.7,78.14,9,1010
2017,1,1,19,30,0,0,0,5,0.172,1.7,83.63,9,1010
2017,1,1,20,0,0,0,0,5,0.172,1.8,83.62,9,1010
2017,1,1,20,30,0,0,0,5,0.172,1.7,83.64,8,1010
2017,1,1,21,0,0,0,0,5,0.172,1.7,84,8,1010
2017,1,1,21,30,0,0,0,5,0.172,1.6,84.01,8,1010
2017,1,1,22,0,0,0,0,5,0.172,1.5,84.75,9,1010
2017,1,1,22,30,0,0,0,5,0.172,1.3,84.73,9,1010
2017,1,1,23,0,0,0,0,5,0.172,1.2,85.13,9,1010
2017,1,1,23,30,0,0,0,5,0.172,1.1,85.12,9,1010
2017,1,2,0,0,0,0,0,5,0.172,1,84.86,9,1010
2017,1,2,0,30,0,0,0,5,0.172,0.8,84.84,9,1010
2017,1,2,1,0,0,0,0,5,0.172,0.7,79.1,9,1010
2017,1,2,1,30,0,0,0,5,0.172,0.6,84.63,9,1010
2017,1,2,2,0,0,0,0,5,0.172,0.6,84.18,9,1010
2017,1,2,2,30,0,0,0,5,0.172,0.6,84.18,9,1010
2017,1,2,3,0,0,0,0,5,0.172,0.6,83.98,9,1010
2017,1,2,3,30,0,0,0,5,0.172,0.5,83.99,9,1010
2017,1,2,4,0,0,0,0,5,0.172,0.5,84.16,9,1010
2017,1,2,4,30,0,0,0,5,0.172,0.4,84.19,9,1010
2017,1,2,5,0,0,0,0,5,0.172,0.4,84.75,9,1010
2017,1,2,5,30,0,0,0,5,0.172,0.3,84.76,8,1010
2017,1,2,6,0,0,0,0,5,0.172,0.3,85.6,8,1010
2017,1,2,6,30,0,0,0,5,0.172,0.3,85.62,9,1010
2017,1,2,7,0,15,0,15,6,0.172,0.4,81.89,10,1010
2017,1,2,7,30,47,160,68,6,0.172,0.7,76.6,11,1010
2017,1,2,8,0,83,213,130,6,0.172,1,73.07,12,1010
2017,1,2,8,30,117,248,191,6,0.172,1.2,68.41,12,1010
2017,1,2,9,0,147,274,249,6,0.172,1.4,64.95,13,1010
2017,1,2,9,30,169,344,318,6,0.172,1.4,64.95,13,1010
2017,1,2,10,0,188,382,374,6,0.172,1.4,60.52,14,1010
2017,1,2,10,30,227,285,377,6,0.172,1.4,60.5,14,1010
2017,1,2,11,0,255,182,355,6,0.172,1.5,60.25,15,1010
2017,1,2,11,30,260,106,320,6,0.172,1.5,60.23,15,1010
2017,1,2,12,0,260,105,320,6,0.172,1.5,55.98,16,1010
2017,1,2,12,30,256,177,354,6,0.172,1.3,55.97,16,1010
2017,1,2,13,0,241,166,329,6,0.172,1.1,51.64,17,1010
2017,1,2,13,30,193,29,208,6,0.172,0.9,51.64,17,1010
2017,1,2,14,0,123,0,123,5,0.172,0.7,50.82,17,1010
2017,1,2,14,30,93,0,93,5,0.172,0.3,54.18,16,1010
2017,1,2,15,0,72,0,72,6,0.172,0,58.49,16,1010
2017,1,2,15,30,49,0,49,6,0.172,0.3,62.4,15,1010
2017,1,2,16,0,27,0,27,6,0.172,0.6,65.02,14,1010
2017,1,2,16,30,7,0,7,6,0.172,0.7,69.43,13,1010
2017,1,2,17,0,0,0,0,5,0.172,0.9,66.47,12,1010
2017,1,2,17,30,0,0,0,5,0.172,0.8,71.02,12,1010
2017,1,2,18,0,0,0,0,5,0.172,0.8,70.59,12,1010
2017,1,2,18,30,0,0,0,5,0.172,0.7,75.46,11,1010
2017,1,2,19,0,0,0,0,5,0.172,0.7,75.82,11,1010
2017,1,2,19,30,0,0,0,5,0.172,0.7,81.09,10,1010
2017,1,2,20,0,0,0,0,6,0.172,0.8,81.48,10,1010
2017,1,2,20,30,0,0,0,6,0.172,0.9,81.51,10,1010
2017,1,2,21,0,0,0,0,6,0.172,1,82.06,10,1010
2017,1,2,21,30,0,0,0,6,0.172,1,82.07,9,1010
2017,1,2,22,0,0,0,0,6,0.172,1.1,82.29,9,1010
2017,1,2,22,30,0,0,0,6,0.172,1.1,88.04,9,1010
2017,1,2,23,0,0,0,0,6,0.172,1.2,87.88,9,1010
2017,1,2,23,30,0,0,0,6,0.172,1.2,87.87,9,1010
2017,1,3,0,0,0,0,0,6,0.172,1.2,87.78,9,1010
2017,1,3,0,30,0,0,0,6,0.172,1.2,87.78,9,1010
2017,1,3,1,0,0,0,0,6,0.172,1.3,88.03,9,1010
2017,1,3,1,30,0,0,0,6,0.172,1.3,94.24,8,1010
2017,1,3,2,0,0,0,0,6,0.172,1.3,94.86,8,1010
2017,1,3,2,30,0,0,0,6,0.172,1.2,94.85,8,1010
2017,1,3,3,0,0,0,0,6,0.172,1.2,95.44,8,1010
2017,1,3,3,30,0,0,0,6,0.172,1.2,95.45,8,1010
2017,1,3,4,0,0,0,0,6,0.172,1.2,95.72,8,1010
2017,1,3,4,30,0,0,0,6,0.172,1.1,95.75,8,1010
2017,1,3,5,0,0,0,0,6,0.172,1.1,95.9,8,1010
2017,1,3,5,30,0,0,0,6,0.172,1,95.92,8,1010
2017,1,3,6,0,0,0,0,6,0.172,1,96.16,8,1010
2017,1,3,6,30,0,0,0,6,0.172,0.9,89.85,8,1010
2017,1,3,7,0,15,0,15,6,0.172,0.8,85.07,9,1010
2017,1,3,7,30,47,152,66,6,0.172,0.8,79.56,10,1010
2017,1,3,8,0,83,200,127,6,0.172,0.9,76.13,12,1010
2017,1,3,8,30,118,232,188,6,0.172,1,71.28,13,1010
2017,1,3,9,0,149,255,244,6,0.172,1.1,66.88,14,1010
2017,1,3,9,30,130,544,366,6,0.172,1.3,62.67,14,1010
2017,1,3,10,0,170,469,397,6,0.172,1.5,58.11,15,1010
2017,1,3,10,30,226,292,380,6,0.172,1.5,58.09,16,1010
2017,1,3,11,0,230,352,425,6,0.172,1.5,53.36,17,1010
2017,1,3,11,30,238,43,262,6,0.172,1.6,53.33,17,1010
2017,1,3,12,0,76,0,76,6,0.172,1.7,48.95,17,1010
2017,1,3,12,30,208,18,219,6,0.172,1.9,48.94,17,1010
2017,1,3,13,0,194,14,202,5,0.172,2.1,48.21,18,1010
2017,1,3,13,30,102,0,102,5,0.172,2.2,48.21,17,1010
2017,1,3,14,0,147,0,147,5,0.172,2.4,48.08,17,1010
2017,1,3,14,30,153,45,170,5,0.172,2.3,51.22,16,1010
2017,1,3,15,0,121,36,132,6,0.172,2.3,53.19,16,1010
2017,1,3,15,30,85,23,90,6,0.172,1.6,60.47,15,1010
2017,1,3,16,0,48,4,49,7,0.172,1,67.75,14,1010
2017,1,3,16,30,13,0,13,7,0.172,0.9,72.35,13,1010
2017,1,3,17,0,0,0,0,6,0.172,0.9,70.09,13,1010
2017,1,3,17,30,0,0,0,6,0.172,0.8,70.11,12,1010
2017,1,3,18,0,0,0,0,6,0.172,0.8,69.38,12,1010
2017,1,3,18,30,0,0,0,6,0.172,0.7,69.38,12,1010
2017,1,3,19,0,0,0,0,6,0.172,0.6,69.22,13,1010
2017,1,3,19,30,0,0,0,6,0.172,0.4,69.22,12,1010
2017,1,3,20,0,0,0,0,6,0.172,0.3,68.75,12,1010
2017,1,3,20,30,0,0,0,6,0.172,0.4,73.43,12,1010
2017,1,3,21,0,0,0,0,6,0.172,0.6,72.3,12,1010
2017,1,3,21,30,0,0,0,6,0.172,0.8,77.27,11,1010
2017,1,3,22,0,0,0,0,6,0.172,1,76.53,11,1010
2017,1,3,22,30,0,0,0,6,0.172,1,81.82,10,1010
2017,1,3,23,0,0,0,0,5,0.172,1.1,80.85,10,1010
2017,1,3,23,30,0,0,0,5,0.172,1.1,80.81,10,1010
2017,1,4,0,0,0,0,0,5,0.172,1.1,80.16,10,1010
2017,1,4,0,30,0,0,0,5,0.172,1.1,85.77,9,1010
2017,1,4,1,0,0,0,0,5,0.172,1.2,85.33,9,1010
2017,1,4,1,30,0,0,0,5,0.172,1.2,85.33,8,1010
2017,1,4,2,0,0,0,0,5,0.172,1.2,85.17,8,1010
2017,1,4,2,30,0,0,0,5,0.172,1.2,91.17,8,1010
2017,1,4,3,0,0,0,0,5,0.172,1.3,91.2,8,1010
2017,1,4,3,30,0,0,0,5,0.172,1.3,91.2,8,1010
2017,1,4,4,0,0,0,0,5,0.172,1.3,91.26,8,1010
2017,1,4,4,30,0,0,0,5,0.172,1.2,91.26,8,1010
2017,1,4,5,0,0,0,0,5,0.172,1.2,90.88,8,1010
2017,1,4,5,30,0,0,0,5,0.172,1.2,90.9,8,1010
2017,1,4,6,0,0,0,0,5,0.172,1.2,90.09,8,1010
2017,1,4,6,30,0,0,0,5,0.172,1.1,84.18,8,1010
2017,1,4,7,0,15,208,22,5,0.172,1.1,79.32,9,1010
2017,1,4,7,30,35,483,98,5,0.172,1.4,74.17,11,1010
2017,1,4,8,0,48,640,188,5,0.172,1.8,64.79,13,1010
2017,1,4,8,30,57,734,277,5,0.172,1.5,60.68,14,1010
2017,1,4,9,0,62,802,361,5,0.172,1.2,52.31,16,1010
2017,1,4,9,30,67,843,434,5,0.172,0.9,49.05,17,1010
2017,1,4,10,0,69,878,495,5,0.172,0.7,42.49,18,1010
2017,1,4,10,30,71,896,542,5,0.172,0.6,39.88,19,1010
2017,1,4,11,0,73,907,575,4,0.172,0.5,37.24,20,1010
2017,1,4,11,30,73,912,591,4,0.172,0.6,37.2,21,1010
2017,1,4,12,0,73,911,591,5,0.172,0.8,35.47,22,1010
2017,1,4,12,30,73,906,576,5,0.172,1.1,35.45,22,1010
2017,1,4,13,0,76,881,544,5,0.172,1.4,34.37,22,1010
2017,1,4,13,30,73,861,498,5,0.172,1.5,34.37,22,1010
2017,1,4,14,0,70,830,438,6,0.172,1.7,35.97,22,1010
2017,1,4,14,30,92,629,332,6,0.172,1.3,38.23,21,1010
2017,1,4,15,0,81,568,258,8,0.172,1,46.77,21,1010
2017,1,4,15,30,65,491,178,8,0.172,0.7,52.97,19,1010
2017,1,4,16,0,43,385,98,8,0.172,0.5,57.25,18,1010
2017,1,4,16,30,27,0,27,8,0.172,0.5,61.02,17,1010
2017,1,4,17,0,0,0,0,7,0.172,0.5,58.26,16,1010
2017,1,4,17,30,0,0,0,7,0.172,0.8,62.13,15,1010
2017,1,4,18,0,0,0,0,8,0.172,1.1,67.22,15,1010
2017,1,4,18,30,0,0,0,8,0.172,1.3,71.74,14,1010
2017,1,4,19,0,0,0,0,8,0.172,1.6,72.58,14,1010
2017,1,4,19,30,0,0,0,8,0.172,1.8,77.48,13,1010
2017,1,4,20,0,0,0,0,8,0.172,2.1,77.72,13,1010
2017,1,4,20,30,0,0,0,8,0.172,2.2,77.7,13,1010
2017,1,4,21,0,0,0,0,8,0.172,2.3,77.82,13,1010
2017,1,4,21,30,0,0,0,8,0.172,2.2,77.81,12,1010
2017,1,4,22,0,0,0,0,8,0.172,2.2,77.69,12,1010
2017,1,4,22,30,0,0,0,8,0.172,2.2,77.66,12,1010
2017,1,4,23,0,0,0,0,8,0.172,2.2,77.35,12,1010
2017,1,4,23,30,0,0,0,8,0.172,2.1,77.34,12,1010
2017,1,5,0,0,0,0,0,8,0.172,2.1,77.23,12,1010
2017,1,5,0,30,0,0,0,8,0.172,2,77.22,12,1010
2017,1,5,1,0,0,0,0,8,0.172,1.9,77.57,12,1010
2017,1,5,1,30,0,0,0,8,0.172,1.8,82.85,12,1010
2017,1,5,2,0,0,0,0,8,0.172,1.7,83.59,12,1010
2017,1,5,2,30,0,0,0,8,0.172,1.6,83.57,11,1010
2017,1,5,3,0,0,0,0,8,0.172,1.6,84.69,11,1010
2017,1,5,3,30,0,0,0,8,0.172,1.5,90.5,11,1010
2017,1,5,4,0,0,0,0,8,0.172,1.5,91.73,11,1010
2017,1,5,4,30,0,0,0,8,0.172,1.5,91.74,11,1010
2017,1,5,5,0,0,0,0,8,0.172,1.5,93.14,11,1010
2017,1,5,5,30,0,0,0,8,0.172,1.4,93.14,11,1010
2017,1,5,6,0,0,0,0,9,0.172,1.4,94.6,11,1010
2017,1,5,6,30,0,0,0,9,0.172,1.4,88.52,12,1010
2017,1,5,7,0,22,0,22,9,0.172,1.5,85.27,13,1010
2017,1,5,7,30,33,487,96,9,0.172,2.3,79.88,14,1010
2017,1,5,8,0,45,637,185,10,0.172,3.1,72.58,16,1010
2017,1,5,8,30,54,729,273,10,0.172,3.7,68.1,17,1010
2017,1,5,9,0,60,790,354,11,0.172,4.3,63.97,19,1010
2017,1,5,9,30,65,833,427,11,0.172,4.5,60.08,20,1010
2017,1,5,10,0,70,859,488,11,0.172,4.8,54.63,21,1010
2017,1,5,10,30,72,879,536,11,0.172,4.9,54.6,22,1010
2017,1,5,11,0,74,893,569,11,0.172,5.1,51.69,23,1010
2017,1,5,11,30,74,900,587,11,0.172,5.3,51.66,23,1000
2017,1,5,12,0,75,898,588,11,0.172,5.5,48.62,24,1000
2017,1,5,12,30,74,893,573,11,0.172,5.6,48.6,23,1000
2017,1,5,13,0,75,877,542,11,0.172,5.8,48.26,23,1000
2017,1,5,13,30,72,858,497,11,0.172,5.6,51.26,23,1000
2017,1,5,14,0,70,826,438,11,0.172,5.6,50.76,23,1000
2017,1,5,14,30,65,786,367,11,0.172,5.3,53.96,22,1000
2017,1,5,15,0,58,728,286,11,0.172,5,57.86,21,1000
2017,1,5,15,30,50,640,199,11,0.172,4,65.51,19,1000
2017,1,5,16,0,37,507,111,11,0.172,3,71.07,18,1000
2017,1,5,16,30,19,260,32,11,0.172,3,75.75,17,1000
2017,1,5,17,0,0,0,0,11,0.172,3,76.6,16,1000
2017,1,5,17,30,0,0,0,11,0.172,3,81.66,16,1000
2017,1,5,18,0,0,0,0,12,0.172,3.1,82.68,16,1000
2017,1,5,18,30,0,0,0,12,0.172,3.3,82.7,15,1000
2017,1,5,19,0,0,0,0,12,0.172,3.5,83.06,15,1000
2017,1,5,19,30,0,0,0,12,0.172,3.4,88.58,15,1000
2017,1,5,20,0,0,0,0,12,0.172,3.3,88.42,15,1000
2017,1,5,20,30,0,0,0,12,0.172,3.2,88.42,14,1000
2017,1,5,21,0,0,0,0,12,0.172,3.1,87.75,14,1000
2017,1,5,21,30,0,0,0,12,0.172,3,93.65,14,1000
2017,1,5,22,0,0,0,0,11,0.172,3,92.14,14,1010
2017,1,5,22,30,0,0,0,11,0.172,2.9,92.13,14,1000
2017,1,5,23,0,0,0,0,11,0.172,2.8,89.95,14,1000
2017,1,5,23,30,0,0,0,11,0.172,2.5,96.03,13,1000
2017,1,6,0,0,0,0,0,10,0.172,2.3,93.24,13,1000
2017,1,6,0,30,0,0,0,10,0.172,2.2,99.63,12,1010
2017,1,6,1,0,0,0,0,10,0.172,2.1,96.63,12,1010
2017,1,6,1,30,0,0,0,10,0.172,2.1,96.66,11,1010
2017,1,6,2,0,0,0,0,10,0.172,2.1,93.85,11,1010
2017,1,6,2,30,0,0,0,9,0.172,2,100,11,1010
2017,1,6,3,0,0,0,0,9,0.172,2,97.4,11,1010
2017,1,6,3,30,0,0,0,9,0.172,2,97.45,10,1010
2017,1,6,4,0,0,0,0,8,0.172,2,93.28,10,1010
2017,1,6,4,30,0,0,0,8,0.172,1.8,99.79,10,1010
2017,1,6,5,0,0,0,0,7,0.172,1.6,92.45,10,1010
2017,1,6,5,30,0,0,0,7,0.172,1.5,98.97,9,1010
2017,1,6,6,0,0,0,0,5,0.172,1.4,86.69,9,1010
2017,1,6,6,30,0,0,0,5,0.172,1.7,86.75,9,1010
2017,1,6,7,0,16,168,21,3,0.172,2.1,67.92,10,1010
2017,1,6,7,30,38,462,98,3,0.172,3,63.56,10,1010
2017,1,6,8,0,54,623,190,-1,0.172,4,40.47,11,1010
2017,1,6,8,30,65,728,283,-1,0.172,4,40.49,12,1010
2017,1,6,9,0,75,786,368,-7,0.172,4.1,24.98,13,1010
2017,1,6,9,30,81,836,446,-7,0.172,3.9,23.39,13,1010
2017,1,6,10,0,93,847,506,-9,0.172,3.7,18.09,14,1010
2017,1,6,10,30,96,872,557,-9,0.172,3.6,18.08,15,1010
2017,1,6,11,0,103,875,589,-10,0.172,3.6,15.83,16,1010
2017,1,6,11,30,104,883,608,-10,0.172,3.5,15.83,16,1010
2017,1,6,12,0,106,878,609,-11,0.172,3.4,14.46,16,1010
2017,1,6,12,30,105,872,594,-11,0.172,3.3,14.45,16,1010
2017,1,6,13,0,100,869,565,-11,0.172,3.2,14.37,17,1010
2017,1,6,13,30,96,848,518,-11,0.172,3.1,14.37,16,1010
2017,1,6,14,0,92,811,456,-11,0.172,3.1,14.53,16,1010
2017,1,6,14,30,86,764,382,-11,0.172,2.9,15.49,15,1010
2017,1,6,15,0,78,695,297,-9,0.172,2.7,18.83,15,1010
2017,1,6,15,30,66,592,206,-9,0.172,1.9,21.46,13,1010
2017,1,6,16,0,49,433,113,-3,0.172,1.2,37.59,11,1010
2017,1,6,16,30,23,164,32,-3,0.172,1.2,40.21,10,1010
2017,1,6,17,0,0,0,0,-4,0.172,1.2,41.54,9,1010
2017,1,6,17,30,0,0,0,-4,0.172,1.1,44.48,8,1010
2017,1,6,18,0,0,0,0,-4,0.172,1.1,43.79,8,1010
2017,1,6,18,30,0,0,0,-4,0.172,1.1,43.8,7,1010
2017,1,6,19,0,0,0,0,-4,0.172,1.2,43.21,7,1010
2017,1,6,19,30,0,0,0,-4,0.172,1.2,46.29,7,1010
2017,1,6,20,0,0,0,0,-4,0.172,1.3,45.78,7,1010
2017,1,6,20,30,0,0,0,-4,0.172,1.3,45.79,7,1010
2017,1,6,21,0,0,0,0,-4,0.172,1.3,45.9,7,1010
2017,1,6,21,30,0,0,0,-4,0.172,1.3,45.89,6,1010
2017,1,6,22,0,0,0,0,-4,0.172,1.3,46.37,6,1010
2017,1,6,22,30,0,0,0,-4,0.172,1.2,46.36,6,1010
2017,1,6,23,0,0,0,0,-4,0.172,1.2,47.45,6,1010
2017,1,6,23,30,0,0,0,-4,0.172,1.1,50.84,6,1010
2017,1,7,0,0,0,0,0,-4,0.172,1.1,51.09,6,1010
2017,1,7,0,30,0,0,0,-4,0.172,1.1,51.08,5,1010
2017,1,7,1,0,0,0,0,-4,0.172,1.1,51.55,5,1010
2017,1,7,1,30,0,0,0,-4,0.172,1.1,55.28,5,1010
2017,1,7,2,0,0,0,0,-3,0.172,1.2,56.22,5,1010
2017,1,7,2,30,0,0,0,-3,0.172,1.2,56.23,5,1010
2017,1,7,3,0,0,0,0,-3,0.172,1.3,57.34,5,1010
2017,1,7,3,30,0,0,0,-3,0.172,1.3,57.34,5,1010
2017,1,7,4,0,0,0,0,-3,0.172,1.3,58.71,5,1010
2017,1,7,4,30,0,0,0,-3,0.172,1.3,58.74,5,1020
2017,1,7,5,0,0,0,0,-3,0.172,1.4,60.01,5,1020
2017,1,7,5,30,0,0,0,-3,0.172,1.5,60.05,5,1020
2017,1,7,6,0,0,0,0,-2,0.172,1.7,57.62,6,1020
2017,1,7,6,30,0,0,0,-2,0.172,2.2,53.81,7,1020
2017,1,7,7,0,13,0,13,-2,0.172,2.7,50.37,8,1020
2017,1,7,7,30,47,98,60,-2,0.172,2.5,50.38,8,1020
2017,1,7,8,0,85,136,115,-2,0.172,2.3,46.84,8,1020
2017,1,7,8,30,123,161,171,-2,0.172,1.5,46.83,9,1020
2017,1,7,9,0,157,179,224,-3,0.172,0.9,41.99,10,1020
2017,1,7,9,30,188,207,279,-3,0.172,1.1,39.27,11,1020
2017,1,7,10,0,195,354,369,-3,0.172,1.4,33.74,13,1020
2017,1,7,10,30,87,846,535,-3,0.172,1.6,31.58,14,1020
2017,1,7,11,0,207,460,464,-3,0.172,1.9,27.44,15,1020
2017,1,7,11,30,209,482,485,-3,0.172,1.8,27.43,15,1020
2017,1,7,12,0,96,857,588,-3,0.172,1.8,27.74,16,1020
2017,1,7,12,30,96,851,574,-3,0.172,1.8,27.72,16,1020
2017,1,7,13,0,161,581,473,-3,0.172,1.8,27.93,16,1020
2017,1,7,13,30,79,852,505,-3,0.172,1.7,27.92,16,1020
2017,1,7,14,0,76,818,445,-3,0.172,1.7,28.6,16,1020
2017,1,7,14,30,105,577,330,-3,0.172,1.4,30.5,15,1020
2017,1,7,15,0,92,519,258,0,0.172,1.2,35.88,15,1020
2017,1,7,15,30,72,451,180,0,0.172,0.9,38.29,13,1020
2017,1,7,16,0,48,353,101,0,0.172,0.6,46.02,12,1020
2017,1,7,16,30,21,171,31,0,0.172,0.7,49.18,11,1020
2017,1,7,17,0,0,0,0,0,0.172,0.8,47.82,11,1020
2017,1,7,17,30,0,0,0,0,0.172,1,47.83,11,1020
2017,1,7,18,0,0,0,0,0,0.172,1.3,47.9,11,1020
2017,1,7,18,30,0,0,0,0,0.172,1.2,51.24,10,1020
2017,1,7,19,0,0,0,0,0,0.172,1.2,51.9,10,1020
2017,1,7,19,30,0,0,0,0,0.172,1.2,55.53,9,1020
2017,1,7,20,0,0,0,0,0,0.172,1.2,56.38,9,1020
2017,1,7,20,30,0,0,0,0,0.172,1.1,56.37,9,1020
2017,1,7,21,0,0,0,0,0,0.172,1.1,57.21,9,1020
2017,1,7,21,30,0,0,0,0,0.172,1,57.2,8,1020
2017,1,7,22,0,0,0,0,0,0.172,0.9,58.27,8,1020
2017,1,7,22,30,0,0,0,0,0.172,0.9,58.26,8,1020
2017,1,7,23,0,0,0,0,0,0.172,0.9,59.21,8,1020
2017,1,7,23,30,0,0,0,0,0.172,0.9,59.2,8,1020
2017,1,8,0,0,0,0,0,0,0.172,1,60.18,9,1020
2017,1,8,0,30,0,0,0,0,0.172,1.1,60.17,9,1020
2017,1,8,1,0,0,0,0,0,0.172,1.2,60.67,9,1020
2017,1,8,1,30,0,0,0,0,0.172,1.2,60.66,9,1020
2017,1,8,2,0,0,0,0,0,0.172,1.2,60.37,9,1020
2017,1,8,2,30,0,0,0,0,0.172,1.1,60.36,9,1020
2017,1,8,3,0,0,0,0,0,0.172,1.1,59.91,9,1020
2017,1,8,3,30,0,0,0,0,0.172,1.1,59.91,8,1020
2017,1,8,4,0,0,0,0,0,0.172,1.1,59.44,8,1020
2017,1,8,4,30,0,0,0,0,0.172,1.1,63.65,8,1020
2017,1,8,5,0,0,0,0,0,0.172,1.1,63.03,8,1020
2017,1,8,5,30,0,0,0,0,0.172,1.1,63.05,8,1020
2017,1,8,6,0,0,0,0,0,0.172,1.1,62.62,8,1020
2017,1,8,6,30,0,0,0,0,0.172,1,58.51,9,1020
2017,1,8,7,0,21,0,21,1,0.172,1,59.3,10,1020
2017,1,8,7,30,35,469,96,1,0.172,1.3,55.47,11,1020
2017,1,8,8,0,50,622,186,1,0.172,1.7,47.89,13,1020
2017,1,8,8,30,59,720,276,1,0.172,1.4,44.86,14,1020
2017,1,8,9,0,66,784,360,1,0.172,1.2,39.46,16,1020
2017,1,8,9,30,72,829,435,1,0.172,0.9,37,17,1020
2017,1,8,10,0,77,858,498,0,0.172,0.7,31.84,19,1020
2017,1,8,10,30,80,879,547,0,0.172,0.8,29.89,20,1020
2017,1,8,11,0,82,893,581,0,0.172,0.9,27.97,21,1020
2017,1,8,11,30,83,900,599,0,0.172,1,26.28,22,1020
2017,1,8,12,0,83,900,601,1,0.172,1.2,25.19,23,1010
2017,1,8,12,30,82,894,587,1,0.172,1.5,25.18,23,1010
2017,1,8,13,0,152,611,482,1,0.172,1.9,24.28,24,1010
2017,1,8,13,30,76,869,513,1,0.172,2.1,24.28,23,1010
2017,1,8,14,0,73,837,453,1,0.172,2.4,24.71,23,1010
2017,1,8,14,30,68,797,381,1,0.172,2,26.25,22,1010
2017,1,8,15,0,62,736,299,5,0.172,1.6,35.62,21,1010
2017,1,8,15,30,53,650,210,5,0.172,1.3,40.3,19,1010
2017,1,8,16,0,41,510,119,4,0.171,1.1,44.86,17,1010
2017,1,8,16,30,21,272,38,4,0.171,1,47.8,16,1010
2017,1,8,17,0,0,0,0,3,0.171,0.9,46.38,16,1010
2017,1,8,17,30,0,0,0,3,0.171,0.7,49.46,15,1010
2017,1,8,18,0,0,0,0,3,0.171,0.6,49.03,15,1010
2017,1,8,18,30,0,0,0,3,0.171,0.4,49.02,15,1010
2017,1,8,19,0,0,0,0,3,0.171,0.2,49.6,15,1010
2017,1,8,19,30,0,0,0,3,0.171,0.1,52.92,14,1010
2017,1,8,20,0,0,0,0,3,0.171,0.1,53.79,14,1010
2017,1,8,20,30,0,0,0,3,0.171,0.1,53.77,13,1010
2017,1,8,21,0,0,0,0,3,0.171,0.1,53.92,13,1010
2017,1,8,21,30,0,0,0,3,0.171,0.2,57.56,13,1010
2017,1,8,22,0,0,0,0,3,0.171,0.4,57.41,13,1010
2017,1,8,22,30,0,0,0,3,0.171,0.7,61.34,12,1010
2017,1,8,23,0,0,0,0,3,0.171,1,60.13,12,1010
2017,1,8,23,30,0,0,0,3,0.171,0.9,60.12,12,1010
2017,1,9,0,0,0,0,0,3,0.171,0.9,59.94,12,1010
2017,1,9,0,30,0,0,0,3,0.171,0.7,59.92,11,1010
2017,1,9,1,0,0,0,0,3,0.171,0.6,60.61,11,1010
