Year,Month,Day,Hour,Minute,DNI,Relative Humidity,Temperature,Pressure
2014,1,3,3,30,0,41.27,10,1010
2014,1,3,4,30,0,40.4,10,1010
2014,1,3,5,30,0,39.92,9,1010
2014,1,3,6,30,0,39.79,10,1010
2014,1,3,7,30,478,36.52,13,1010
2014,1,3,8,30,729,33.19,16,1010
2014,1,3,9,30,836,22.3,19,1010
2014,1,3,10,30,894,17.79,22,1010
2014,1,3,11,30,912,16.1,23,1010
2014,1,3,12,30,908,14.76,24,1010
2014,1,3,13,30,872,14.69,24,1010
2014,1,3,14,30,797,15.87,22,1010
2014,1,3,15,30,635,29.82,20,1010
2014,1,3,16,30,215,29.36,18,1010
2014,1,3,17,30,0,25.77,18,1010
2014,1,3,18,30,0,26.16,17,1010
2014,1,3,19,30,0,26.92,17,1010
2014,1,3,20,30,0,27.96,16,1010
2014,1,3,21,30,0,31.02,16,1010
2014,1,3,22,30,0,34.76,15,1010
2014,1,3,23,30,0,37.05,14,1010
2014,1,4,0,30,0,41.88,14,1010
2014,1,4,1,30,0,42.05,14,1010
2014,1,4,2,30,0,40.97,14,1010
2014,1,4,3,30,0,39.43,13,1000
2014,1,4,4,30,0,40.41,13,1010
2014,1,4,5,30,0,38.44,13,1010
2014,1,4,6,30,0,37.61,13,1010
2014,1,4,7,30,0,38.1,14,1010
2014,1,4,8,30,150,38.05,16,1010
2014,1,4,9,30,189,33.57,18,1010
2014,1,4,10,30,422,29.46,20,1010
2014,1,4,11,30,500,25.44,21,1010
2014,1,4,12,30,843,22.38,22,1010
2014,1,4,13,30,813,22.01,22,1010
2014,1,4,14,30,735,29.22,21,1010
2014,1,4,15,30,122,38.58,19,1010
2014,1,4,16,30,0,35.26,18,1010
2014,1,4,17,30,0,34.22,17,1010
2014,1,4,18,30,0,36.83,16,1010
2014,1,4,19,30,0,37.27,15,1010
2014,1,4,20,30,0,39.98,15,1010
2014,1,4,21,30,0,42.59,14,1010
2014,1,4,22,30,0,45.22,13,1010
2014,1,4,23,30,0,47.56,11,1010
2014,1,5,0,30,0,52.53,10,1010
2014,1,5,1,30,0,53.66,9,1010
2014,1,5,2,30,0,51.55,9,1010
2014,1,5,3,30,0,52.93,8,1010
2014,1,5,4,30,0,49.81,7,1010
2014,1,5,5,30,0,49.3,7,1010
2014,1,5,6,30,0,42.85,8,1010
2014,1,5,7,30,510,35.47,11,1020
2014,1,5,8,30,779,25.79,14,1020
2014,1,5,9,30,893,18.24,16,1020
2014,1,5,10,30,945,12.79,18,1020
2014,1,5,11,30,964,10.65,19,1010
2014,1,5,12,30,954,9.24,20,1010
2014,1,5,13,30,920,8.77,21,1010
2014,1,5,14,30,833,9.33,20,1010
2014,1,5,15,30,654,21.38,16,1010
2014,1,5,16,30,196,27.51,13,1010
2014,1,5,17,30,0,28.48,11,1010
2014,1,5,18,30,0,27.72,10,1010
2014,1,5,19,30,0,29.41,10,1020
2014,1,5,20,30,0,31.56,9,1020
2014,1,5,21,30,0,31.57,9,1020
2014,1,5,22,30,0,31.48,8,1020
2014,1,5,23,30,0,33.61,8,1020
2014,1,6,0,30,0,33.67,8,1020
2014,1,6,1,30,0,36.16,7,1020
2014,1,6,2,30,0,36.28,7,1020
2014,1,6,3,30,0,39.09,6,1020
2014,1,6,4,30,0,39.33,6,1020
2014,1,6,5,30,0,42.35,5,1020
2014,1,6,6,30,0,39.5,6,1020
2014,1,6,7,30,504,32.99,9,1020
2014,1,6,8,30,777,25.53,13,1020
2014,1,6,9,30,890,17.79,16,1020
2014,1,6,10,30,955,14.02,18,1020
2014,1,6,11,30,974,12.2,19,1020
2014,1,6,12,30,969,11.13,20,1020
2014,1,6,13,30,945,10.96,20,1020
2014,1,6,14,30,879,11.65,19,1010
2014,1,6,15,30,736,24.75,16,1010
2014,1,6,16,30,327,25.93,14,1010
2014,1,6,17,30,0,23.6,12,1020
2014,1,6,18,30,0,24.15,12,1020
2014,1,6,19,30,0,23.48,11,1010
2014,1,6,20,30,0,24.48,11,1010
2014,1,6,21,30,0,25.27,10,1010
2014,1,6,22,30,0,25.3,10,1010
2014,1,6,23,30,0,24.94,9,1010
2014,1,7,0,30,0,25.33,9,1010
2014,1,7,1,30,0,26.28,10,1010
2014,1,7,2,30,0,28.28,9,1010
2014,1,7,3,30,0,27.72,9,1010
2014,1,7,4,30,0,27.51,9,1010
2014,1,7,5,30,0,27.47,8,1010
2014,1,7,6,30,0,27.26,9,1010
2014,1,7,7,30,529,26.9,11,1010
2014,1,7,8,30,768,27.72,13,1010
2014,1,7,9,30,871,18.91,16,1010
2014,1,7,10,30,915,15.52,18,1010
2014,1,7,11,30,758,14.12,20,1010
2014,1,7,12,30,585,12.99,20,1010
2014,1,7,13,30,170,13.02,20,1010
2014,1,7,14,30,157,14.39,19,1010
2014,1,7,15,30,329,25.69,16,1010
2014,1,7,16,30,35,30.37,15,1010
2014,1,7,17,30,0,25.5,15,1010
2014,1,7,18,30,0,26.07,14,1010
2014,1,7,19,30,0,27.69,14,1010
2014,1,7,20,30,0,30.29,14,1010
2014,1,7,21,30,0,33.22,13,1010
2014,1,7,22,30,0,33.23,12,1010
2014,1,7,23,30,0,35.69,12,1010
2014,1,8,0,30,0,37.92,11,1010
2014,1,8,1,30,0,40.19,10,1010
2014,1,8,2,30,0,42.59,9,1010
2014,1,8,3,30,0,42.31,9,1010
2014,1,8,4,30,0,42.14,9,1010
2014,1,8,5,30,0,41.32,9,1010
2014,1,8,6,30,0,40.57,9,1010
2014,1,8,7,30,506,35.79,12,1010
2014,1,8,8,30,762,30.84,15,1010
2014,1,8,9,30,871,23.14,17,1010
2014,1,8,10,30,926,20.02,20,1010
2014,1,8,11,30,944,18.53,21,1010
2014,1,8,12,30,938,17.22,22,1010
2014,1,8,13,30,445,17.25,22,1010
2014,1,8,14,30,840,18.57,21,1010
2014,1,8,15,30,695,28.84,17,1010
2014,1,8,16,30,314,36.78,14,1010
2014,1,8,17,30,0,33.68,13,1010
2014,1,8,18,30,0,34.07,13,1010
2014,1,8,19,30,0,32.87,12,1010
2014,1,8,20,30,0,35.48,12,1010
2014,1,8,21,30,0,36.09,12,1010
2014,1,8,22,30,0,37.03,12,1010
2014,1,8,23,30,0,40.86,11,1010
2014,1,9,0,30,0,41.41,10,1010
2014,1,9,1,30,0,44.54,10,1010
2014,1,9,2,30,0,45.06,10,1010
2014,1,9,3,30,0,45.56,10,1010
2014,1,9,4,30,0,43,11,1010
2014,1,9,5,30,0,43.64,10,1010
2014,1,9,6,30,0,47.47,10,1010
2014,1,9,7,30,461,43.97,11,1010
2014,1,9,8,30,729,38.02,14,1010
2014,1,9,9,30,849,27.71,17,1010
2014,1,9,10,30,904,23.69,19,1010
2014,1,9,11,30,925,21.31,20,1010
2014,1,9,12,30,919,19.61,21,1010
2014,1,9,13,30,890,18.37,22,1010
2014,1,9,14,30,824,18.61,21,1010
2014,1,9,15,30,682,30.66,18,1010
2014,1,9,16,30,312,36.4,15,1010
2014,1,9,17,30,0,35.84,14,1010
2014,1,9,18,30,0,34.53,14,1010
2014,1,9,19,30,0,36.83,13,1010
2014,1,9,20,30,0,41.15,12,1010
2014,1,9,21,30,0,42.76,12,1010
2014,1,9,22,30,0,44.38,11,1010
2014,1,9,23,30,0,48.47,11,1010
2014,1,10,0,30,0,51.93,10,1010
2014,1,10,1,30,0,51.54,9,1010
2014,1,10,2,30,0,54.09,9,1010
2014,1,10,3,30,0,53.31,9,1010
2014,1,10,4,30,0,53.05,9,1010
2014,1,10,5,30,0,52.8,9,1010
2014,1,10,6,30,0,48.88,10,1010
2014,1,10,7,30,518,42.48,13,1010
2014,1,10,8,30,759,34.53,17,1010
2014,1,10,9,30,862,26.89,20,1010
2014,1,10,10,30,915,23.54,21,1010
2014,1,10,11,30,935,22.07,22,1010
2014,1,10,12,30,931,20.74,23,1010
2014,1,10,13,30,901,20.74,23,1010
2014,1,10,14,30,837,22.11,22,1010
2014,1,10,15,30,700,35.1,20,1010
2014,1,10,16,30,340,37.53,17,1010
2014,1,10,17,30,0,38.21,15,1010
2014,1,10,18,30,0,37.67,14,1010
2014,1,10,19,30,0,40.25,14,1010
2014,1,10,20,30,0,39.85,14,1010
2014,1,10,21,30,0,36.93,14,1010
2014,1,10,22,30,0,36.55,15,1010
2014,1,10,23,30,0,36.39,15,1010
2014,1,11,0,30,0,38.93,14,1010
2014,1,11,1,30,0,41.51,13,1010
2014,1,11,2,30,0,44.06,12,1010
2014,1,11,3,30,0,46.88,11,1010
2014,1,11,4,30,0,49.92,10,1010
2014,1,11,5,30,0,49.62,10,1010
2014,1,11,6,30,0,49.15,10,1010
2014,1,11,7,30,505,42.22,12,1010
2014,1,11,8,30,754,35.05,15,1010
2014,1,11,9,30,860,30.15,18,1010
2014,1,11,10,30,911,24.38,21,1010
2014,1,11,11,30,932,21.01,22,1010
2014,1,11,12,30,931,19.44,23,1010
2014,1,11,13,30,915,19.3,24,1010
2014,1,11,14,30,854,20.57,23,1010
2014,1,11,15,30,719,30.51,19,1010
2014,1,11,16,30,370,39.08,16,1010
2014,1,11,17,30,0,36.35,15,1010
2014,1,11,18,30,0,37.58,15,1010
2014,1,11,19,30,0,40.52,14,1010
2014,1,11,20,30,0,43.24,13,1010
2014,1,11,21,30,0,43.71,13,1010
2014,1,11,22,30,0,44.61,13,1010
2014,1,11,23,30,0,45.35,13,1010
2014,1,12,0,30,0,45.24,13,1010
2014,1,12,1,30,0,44.04,13,1010
2014,1,12,2,30,0,45.15,12,1010
2014,1,12,3,30,0,44,12,1010
2014,1,12,4,30,0,44.74,12,1010
2014,1,12,5,30,0,43.56,12,1010
2014,1,12,6,30,0,46.02,13,1010
2014,1,12,7,30,505,40.92,16,1010
2014,1,12,8,30,768,35.72,19,1010
2014,1,12,9,30,873,27.96,22,1010
2014,1,12,10,30,910,25.06,23,1010
2014,1,12,11,30,914,22.98,24,1010
2014,1,12,12,30,889,20.9,25,1010
2014,1,12,13,30,862,19.76,25,1010
2014,1,12,14,30,309,19.33,24,1010
2014,1,12,15,30,368,25.75,20,1010
2014,1,12,16,30,113,31.74,17,1010
2014,1,12,17,30,0,31.98,15,1010
2014,1,12,18,30,0,30.15,14,1010
2014,1,12,19,30,0,30.86,13,1010
2014,1,12,20,30,0,31.22,13,1020
2014,1,12,21,30,0,32.58,12,1020
2014,1,12,22,30,0,34.15,11,1020
2014,1,12,23,30,0,36.27,10,1020
2014,1,13,0,30,0,36.18,9,1020
2014,1,13,1,30,0,38.83,9,1020
2014,1,13,2,30,0,38.86,9,1020
2014,1,13,3,30,0,38.7,8,1020
2014,1,13,4,30,0,41.1,8,1020
2014,1,13,5,30,0,40.72,8,1020
2014,1,13,6,30,0,37.68,9,1020
2014,1,13,7,30,541,31.04,12,1020
2014,1,13,8,30,789,24.86,16,1020
2014,1,13,9,30,888,18.62,18,1020
2014,1,13,10,30,932,15.29,20,1020
2014,1,13,11,30,947,12.87,21,1020
2014,1,13,12,30,938,11.81,22,1020
2014,1,13,13,30,946,11.75,23,1020
2014,1,13,14,30,878,12.69,22,1020
2014,1,13,15,30,738,21.51,19,1020
2014,1,13,16,30,374,26.84,16,1020
2014,1,13,17,30,0,24.15,15,1020
2014,1,13,18,30,0,25.26,15,1020
2014,1,13,19,30,0,27.13,14,1020
2014,1,13,20,30,0,29.27,13,1020
2014,1,13,21,30,0,31.71,12,1020
2014,1,13,22,30,0,34.56,11,1020
2014,1,13,23,30,0,35.27,10,1020
2014,1,14,0,30,0,38.47,10,1020
2014,1,14,1,30,0,39.15,10,1020
2014,1,14,2,30,0,39.6,10,1020
2014,1,14,3,30,0,39.71,10,1020
2014,1,14,4,30,0,39.57,10,1020
2014,1,14,5,30,0,39.06,10,1020
2014,1,14,6,30,0,35.95,11,1020
2014,1,14,7,30,505,30.23,14,1020
2014,1,14,8,30,751,24.46,17,1020
2014,1,14,9,30,851,19.14,20,1020
2014,1,14,10,30,899,16.48,22,1020
2014,1,14,11,30,901,14.98,23,1020
2014,1,14,12,30,879,13.46,24,1020
2014,1,14,13,30,886,12.23,25,1020
2014,1,14,14,30,795,12.82,23,1020
2014,1,14,15,30,616,21.18,20,1020
2014,1,14,16,30,213,26.68,17,1020
2014,1,14,17,30,0,25.94,16,1020
2014,1,14,18,30,0,27.03,15,1020
2014,1,14,19,30,0,28.48,14,1020
2014,1,14,20,30,0,30.29,13,1020
2014,1,14,21,30,0,30.35,12,1020
2014,1,14,22,30,0,32.6,12,1020
2014,1,14,23,30,0,35.11,11,1020
2014,1,15,0,30,0,37.96,10,1020
2014,1,15,1,30,0,38.61,10,1020
2014,1,15,2,30,0,41.75,9,1020
2014,1,15,3,30,0,41.83,9,1020
2014,1,15,4,30,0,41.67,9,1020
2014,1,15,5,30,0,41.35,9,1020
2014,1,15,6,30,0,38.25,10,1020
2014,1,15,7,30,486,31.63,14,1020
2014,1,15,8,30,754,25.69,17,1020
2014,1,15,9,30,867,18.13,20,1020
2014,1,15,10,30,922,16.42,22,1020
2014,1,15,11,30,939,14.17,23,1020
2014,1,15,12,30,930,12.93,24,1020
2014,1,15,13,30,918,12.59,25,1020
2014,1,15,14,30,844,13.23,24,1020
2014,1,15,15,30,694,22.97,21,1010
2014,1,15,16,30,315,23.55,19,1010
2014,1,15,17,30,0,21.93,18,1010
2014,1,15,18,30,0,21.35,17,1010
2014,1,15,19,30,0,22.06,17,1010
2014,1,15,20,30,0,23.15,16,1010
2014,1,15,21,30,0,24.52,15,1010
2014,1,15,22,30,0,26.07,14,1010
2014,1,15,23,30,0,27.98,13,1010
2014,1,16,0,30,0,28.24,13,1010
2014,1,16,1,30,0,28.45,12,1010
2014,1,16,2,30,0,30.51,12,1010
2014,1,16,3,30,0,30.53,11,1010
2014,1,16,4,30,0,32.49,11,1010
2014,1,16,5,30,0,32.12,11,1010
2014,1,16,6,30,0,29.56,12,1010
2014,1,16,7,30,561,24.87,15,1010
2014,1,16,8,30,803,23.4,19,1020
2014,1,16,9,30,899,13.94,21,1020
2014,1,16,10,30,908,12.17,23,1010
2014,1,16,11,30,916,10.98,24,1010
2014,1,16,12,30,904,9.75,25,1010
2014,1,16,13,30,902,8.72,25,1010
2014,1,16,14,30,828,9.57,24,1010
2014,1,16,15,30,680,17.92,21,1010
2014,1,16,16,30,312,19.36,18,1010
2014,1,16,17,30,0,19.08,17,1010
2014,1,16,18,30,0,18.33,17,1010
2014,1,16,19,30,0,18.8,16,1010
2014,1,16,20,30,0,18.21,15,1010
2014,1,16,21,30,0,18.91,14,1010
2014,1,16,22,30,0,20.4,13,1010
2014,1,16,23,30,0,21.89,13,1010
2014,1,17,0,30,0,22.35,12,1010
2014,1,17,1,30,0,24.85,12,1010
2014,1,17,2,30,0,27.85,11,1010
2014,1,17,3,30,0,31.14,10,1010
2014,1,17,4,30,0,31.67,10,1010
2014,1,17,5,30,0,31.52,9,1010
2014,1,17,6,30,0,29.08,10,1010
2014,1,17,7,30,503,26.14,14,1010
2014,1,17,8,30,764,21.39,17,1020
2014,1,17,9,30,875,15.71,20,1020
2014,1,17,10,30,953,13.54,22,1010
2014,1,17,11,30,973,11.21,24,1010
2014,1,17,12,30,971,9.7,25,1010
2014,1,17,13,30,941,9.22,25,1010
2014,1,17,14,30,878,9.55,24,1010
2014,1,17,15,30,745,17.47,22,1010
2014,1,17,16,30,403,17.12,20,1010
2014,1,17,17,30,0,16.97,18,1010
2014,1,17,18,30,0,19.23,16,1010
2014,1,17,19,30,0,21.62,14,1010
2014,1,17,20,30,0,22.56,13,1010
2014,1,17,21,30,0,22.03,13,1010
2014,1,17,22,30,0,23.05,12,1010
2014,1,17,23,30,0,22.7,12,1010
2014,1,18,0,30,0,22.63,12,1010
2014,1,18,1,30,0,22.89,12,1010
2014,1,18,2,30,0,23.28,11,1010
2014,1,18,3,30,0,25.38,11,1010
2014,1,18,4,30,0,25.95,11,1010
2014,1,18,5,30,0,26.57,11,1010
2014,1,18,6,30,0,27.23,11,1010
2014,1,18,7,30,494,26.62,13,1010
2014,1,18,8,30,751,24.96,16,1010
2014,1,18,9,30,863,16.78,19,1010
2014,1,18,10,30,893,13.89,21,1010
2014,1,18,11,30,918,11.8,23,1010
2014,1,18,12,30,919,10.81,24,1010
2014,1,18,13,30,895,10.69,24,1010
2014,1,18,14,30,825,11.45,23,1010
2014,1,18,15,30,678,18.81,20,1010
2014,1,18,16,30,325,20.98,19,1010
2014,1,18,17,30,0,19.59,18,1010
2014,1,18,18,30,0,20.46,17,1010
2014,1,18,19,30,0,22.13,16,1010
2014,1,18,20,30,0,21.47,15,1010
2014,1,18,21,30,0,20.7,15,1010
2014,1,18,22,30,0,20.18,16,1010
2014,1,18,23,30,0,19.94,16,1010
2014,1,19,0,30,0,19.86,16,1010
2014,1,19,1,30,0,21.18,15,1010
2014,1,19,2,30,0,23.09,14,1010
2014,1,19,3,30,0,23.69,13,1010
2014,1,19,4,30,0,26.26,13,1010
2014,1,19,5,30,0,28.9,12,1010
2014,1,19,6,30,0,29.82,11,1010
2014,1,19,7,30,102,31.22,13,1010
2014,1,19,8,30,81,24.13,16,1010
2014,1,19,9,30,125,19.02,19,1010
2014,1,19,10,30,209,16.57,21,1010
2014,1,19,11,30,187,14.89,22,1010
2014,1,19,12,30,94,13.63,23,1010
2014,1,19,13,30,62,13.37,23,1010
2014,1,19,14,30,179,14.27,22,1010
2014,1,19,15,30,0,21.56,20,1010
2014,1,19,16,30,0,24.73,18,1010
2014,1,19,17,30,0,24,17,1010
2014,1,19,18,30,0,27.92,15,1010
2014,1,19,19,30,0,27.71,15,1010
2014,1,19,20,30,0,26.98,15,1010
2014,1,19,21,30,0,24.53,15,1010
2014,1,19,22,30,0,23.55,16,1010
2014,1,19,23,30,0,22.46,16,1010
2014,1,20,0,30,0,22.74,15,1010
2014,1,20,1,30,0,24.49,13,1010
2014,1,20,2,30,0,25.93,11,1010
2014,1,20,3,30,0,27.46,11,1010
2014,1,20,4,30,0,29.26,10,1010
2014,1,20,5,30,0,29.56,9,1010
2014,1,20,6,30,0,30.28,10,1010
2014,1,20,7,30,526,27.89,13,1010
2014,1,20,8,30,769,21.5,16,1010
2014,1,20,9,30,873,17.07,19,1010
2014,1,20,10,30,923,13.49,22,1010
2014,1,20,11,30,943,11.36,23,1010
2014,1,20,12,30,941,10.36,24,1010
2014,1,20,13,30,925,10.16,25,1010
2014,1,20,14,30,868,10.72,24,1010
2014,1,20,15,30,749,17.09,22,1010
2014,1,20,16,30,446,18.7,20,1010
2014,1,20,17,30,0,18.28,18,1010
2014,1,20,18,30,0,19.64,17,1010
2014,1,20,19,30,0,22.28,15,1010
2014,1,20,20,30,0,23.45,14,1010
2014,1,20,21,30,0,23.25,14,1010
2014,1,20,22,30,0,23.29,14,1010
2014,1,20,23,30,0,22.97,14,1010
2014,1,21,0,30,0,22.63,14,1010
2014,1,21,1,30,0,23.93,13,1010
2014,1,21,2,30,0,23.87,13,1010
2014,1,21,3,30,0,25.7,12,1010
2014,1,21,4,30,0,26.29,11,1010
2014,1,21,5,30,0,29.18,11,1020
2014,1,21,6,30,0,30.14,11,1020
2014,1,21,7,30,0,26.61,13,1020
2014,1,21,8,30,221,22.81,16,1020
2014,1,21,9,30,583,19.46,18,1020
2014,1,21,10,30,464,18.36,19,1020
2014,1,21,11,30,785,15.89,21,1010
2014,1,21,12,30,586,14.32,22,1010
2014,1,21,13,30,532,13.09,23,1010
2014,1,21,14,30,446,15.28,21,1010
2014,1,21,15,30,120,21.73,19,1010
2014,1,21,16,30,41,22.88,18,1010
2014,1,21,17,30,0,21.07,18,1010
2014,1,21,18,30,0,21.76,17,1010
2014,1,21,19,30,0,21.37,17,1010
2014,1,21,20,30,0,21,16,1010
2014,1,21,21,30,0,22.02,16,1010
2014,1,21,22,30,0,22.82,15,1010
2014,1,21,23,30,0,23.44,14,1010
2014,1,22,0,30,0,24.33,13,1010
2014,1,22,1,30,0,23.95,13,1010
2014,1,22,2,30,0,23.59,13,1010
2014,1,22,3,30,0,23.04,13,1010
2014,1,22,4,30,0,22.72,12,1010
2014,1,22,5,30,0,23.98,12,1010
2014,1,22,6,30,0,22.18,13,1010
2014,1,22,7,30,507,20.53,16,1010
2014,1,22,8,30,756,17.15,20,1010
2014,1,22,9,30,861,10.84,23,1010
2014,1,22,10,30,911,8.89,25,1010
2014,1,22,11,30,931,7.92,26,1010
2014,1,22,12,30,928,7.31,27,1010
2014,1,22,13,30,931,6.8,27,1000
2014,1,22,14,30,874,7.22,26,1000
2014,1,22,15,30,755,13.87,23,1000
2014,1,22,16,30,467,16.38,21,1000
2014,1,22,17,30,0,16.08,19,1000
2014,1,22,18,30,0,19.03,17,1000
2014,1,22,19,30,0,21.88,16,1000
2014,1,22,20,30,0,25.16,15,1000
2014,1,22,21,30,0,32.63,15,1000
2014,1,22,22,30,0,39.42,14,1000
2014,1,22,23,30,0,40.04,14,1000
2014,1,23,0,30,0,39.92,13,1000
2014,1,23,1,30,0,35.1,12,1000
2014,1,23,2,30,0,32.15,12,1000
2014,1,23,3,30,0,27.48,12,1000
2014,1,23,4,30,0,24.24,12,1010
2014,1,23,5,30,0,22.56,12,1010
2014,1,23,6,30,0,21.67,12,1010
2014,1,23,7,30,523,21.63,14,1010
2014,1,23,8,30,766,17.84,17,1010
2014,1,23,9,30,475,15.51,19,1010
2014,1,23,10,30,898,13.96,21,1010
2014,1,23,11,30,916,12.99,22,1010
2014,1,23,12,30,912,11.97,23,1010
2014,1,23,13,30,907,11.69,23,1010
2014,1,23,14,30,846,13.59,21,1010
2014,1,23,15,30,282,19.91,19,1010
2014,1,23,16,30,29,19.19,19,1010
2014,1,23,17,30,0,19.22,18,1010
2014,1,23,18,30,0,19.26,17,1010
2014,1,23,19,30,0,21.06,17,1010
2014,1,23,20,30,0,22.62,16,1010
2014,1,23,21,30,0,24.34,15,1010
2014,1,23,22,30,0,24.06,15,1010
2014,1,23,23,30,0,26.07,14,1010
2014,1,24,0,30,0,26.42,14,1010
2014,1,24,1,30,0,27.39,14,1010
2014,1,24,2,30,0,28.06,13,1010
2014,1,24,3,30,0,30.67,13,1010
2014,1,24,4,30,0,31.47,13,1010
2014,1,24,5,30,0,32.36,13,1020
2014,1,24,6,30,0,33.15,13,1020
2014,1,24,7,30,0,31.84,14,1020
2014,1,24,8,30,10,28.83,16,1020
2014,1,24,9,30,29,26.99,17,1020
2014,1,24,10,30,45,23.75,18,1020
2014,1,24,11,30,52,21.49,19,1020
2014,1,24,12,30,51,19.49,20,1020
2014,1,24,13,30,34,19.15,20,1020
2014,1,24,14,30,163,21.22,19,1020
2014,1,24,15,30,74,25.19,17,1020
2014,1,24,16,30,0,28.63,16,1020
2014,1,24,17,30,0,28.07,16,1020
2014,1,24,18,30,0,29.8,15,1020
2014,1,24,19,30,0,29.59,15,1020
2014,1,24,20,30,0,29.36,14,1020
2014,1,24,21,30,0,30.97,14,1020
2014,1,24,22,30,0,30.58,13,1020
2014,1,24,23,30,0,30.18,13,1020
2014,1,25,0,30,0,31.92,13,1020
2014,1,25,1,30,0,32.06,13,1020
2014,1,25,2,30,0,34.61,12,1020
2014,1,25,3,30,0,35.18,12,1020
2014,1,25,4,30,0,36.18,11,1020
2014,1,25,5,30,0,39.74,11,1020
2014,1,25,6,30,0,38.12,12,1020
2014,1,25,7,30,5,33.07,15,1020
2014,1,25,8,30,492,27.19,18,1020
2014,1,25,9,30,639,22.02,21,1020
2014,1,25,10,30,809,19.87,23,1020
2014,1,25,11,30,840,19.94,24,1010
2014,1,25,12,30,841,20.36,24,1010
2014,1,25,13,30,786,21.5,25,1010
2014,1,25,14,30,716,23.64,24,1010
2014,1,25,15,30,577,27.27,22,1010
2014,1,25,16,30,278,33.79,19,1010
2014,1,25,17,30,0,32.22,19,1010
2014,1,25,18,30,0,31.97,19,1010
2014,1,25,19,30,0,34.19,18,1010
2014,1,25,20,30,0,39.4,16,1010
2014,1,25,21,30,0,43.08,15,1010
2014,1,25,22,30,0,44.64,15,1010
2014,1,25,23,30,0,49.98,14,1010
2014,1,26,0,30,0,53.31,14,1010
2014,1,26,1,30,0,62.1,13,1010
2014,1,26,2,30,0,69.47,13,1010
2014,1,26,3,30,0,77.56,13,1010
2014,1,26,4,30,0,88.75,12,1010
2014,1,26,5,30,0,90.53,12,1010
2014,1,26,6,30,0,84.54,13,1010
2014,1,26,7,30,432,69.11,16,1010
2014,1,26,8,30,678,52.63,19,1010
2014,1,26,9,30,793,42.5,22,1010
2014,1,26,10,30,858,36.8,25,1010
2014,1,26,11,30,879,34.27,26,1010
2014,1,26,12,30,878,32.1,27,1010
2014,1,26,13,30,847,31.78,27,1010
2014,1,26,14,30,238,33.35,26,1010
2014,1,26,15,30,174,38.02,24,1010
2014,1,26,16,30,0,42.47,22,1010
2014,1,26,17,30,0,44.77,21,1010
2014,1,26,18,30,0,51.24,19,1010
2014,1,26,19,30,0,56.3,18,1010
2014,1,26,20,30,0,62.82,16,1010
2014,1,26,21,30,0,69.54,16,1010
2014,1,26,22,30,0,70.64,15,1010
2014,1,26,23,30,0,75.39,15,1010
2014,1,27,0,30,0,74.89,15,1010
2014,1,27,1,30,0,74.62,15,1010
2014,1,27,2,30,0,74.89,14,1010
2014,1,27,3,30,0,80.28,14,1010
2014,1,27,4,30,0,85.95,13,1010
2014,1,27,5,30,0,85.96,13,1010
2014,1,27,6,30,0,80.53,14,1010
2014,1,27,7,30,425,66.68,17,1010
2014,1,27,8,30,665,54.09,20,1010
