Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature,Pressure
2017,1,1,0,30,0,0,82.39,22,1010
2017,1,1,1,30,0,0,88.18,21,1010
2017,1,1,2,30,0,0,89.43,21,1010
2017,1,1,3,30,0,1,96.55,20,1010
2017,1,1,4,30,0,0,97.88,20,1010
2017,1,1,5,30,0,1,99,20,1010
2017,1,1,6,30,0,1,99.61,20,1010
2017,1,1,7,30,516,1,88.76,22,1010
2017,1,1,8,30,741,0,80.37,24,1010
2017,1,1,9,30,336,2,68.44,27,1010
2017,1,1,10,30,357,2,60.9,29,1010
2017,1,1,11,30,422,2,57.46,30,1010
2017,1,1,12,30,520,2,54.7,31,1010
2017,1,1,13,30,875,0,54.88,31,1010
2017,1,1,14,30,819,0,55.33,31,1010
2017,1,1,15,30,711,0,59.76,30,1010
2017,1,1,16,30,488,1,65.46,29,1010
2017,1,1,17,30,0,1,76.11,27,1010
2017,1,1,18,30,0,1,81.73,26,1010
2017,1,1,19,30,0,1,82.49,26,1010
2017,1,1,20,30,0,1,86.99,25,1010
2017,1,1,21,30,0,1,85.95,25,1010
2017,1,1,22,30,0,0,90.24,24,1010
2017,1,1,23,30,0,0,89.67,24,1010
2017,1,2,0,30,0,0,94.98,23,1010
2017,1,2,1,30,0,0,95.03,23,1010
2017,1,2,2,30,0,0,95.22,23,1010
2017,1,2,3,30,0,0,100,22,1010
2017,1,2,4,30,0,0,100,22,1010
2017,1,2,5,30,0,0,100,22,1010
2017,1,2,6,30,0,1,100,22,1010
2017,1,2,7,30,485,1,91.72,24,1010
2017,1,2,8,30,718,1,82.66,26,1010
2017,1,2,9,30,823,0,71.45,28,1010
2017,1,2,10,30,416,2,63.95,29,1010
2017,1,2,11,30,478,2,57.58,30,1010
2017,1,2,12,30,583,2,52.11,31,1010
2017,1,2,13,30,859,0,47.16,32,1010
2017,1,2,14,30,806,0,45.2,32,1010
2017,1,2,15,30,702,0,46.76,31,1010
2017,1,2,16,30,491,1,51.18,30,1010
2017,1,2,17,30,0,1,64,28,1010
2017,1,2,18,30,0,1,73.2,26,1010
2017,1,2,19,30,0,1,70.65,26,1010
2017,1,2,20,30,0,1,74.82,25,1010
2017,1,2,21,30,0,0,75.33,25,1010
2017,1,2,22,30,0,0,81.3,24,1010
2017,1,2,23,30,0,0,82.9,24,1010
2017,1,3,0,30,0,0,89.69,23,1010
2017,1,3,1,30,0,0,91.59,23,1010
2017,1,3,2,30,0,0,93.3,23,1010
2017,1,3,3,30,0,0,100,22,1010
2017,1,3,4,30,0,0,100,22,1010
2017,1,3,5,30,0,0,100,22,1010
2017,1,3,6,30,0,0,100,22,1010
