Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature,Pressure
2016,1,1,0,30,0,1,89.59,24,1010
2016,1,1,1,30,0,8,95.57,23,1010
2016,1,1,2,30,0,8,95.96,23,1010
2016,1,1,3,30,0,0,100,22,1010
2016,1,1,4,30,0,8,100,22,1010
2016,1,1,5,30,0,3,100,22,1010
2016,1,1,6,30,0,1,100,22,1010
2016,1,1,7,30,521,1,92.49,24,1010
2016,1,1,8,30,751,1,83.12,26,1010
2016,1,1,9,30,550,7,69.95,28,1010
2016,1,1,10,30,566,8,61.8,29,1010
2016,1,1,11,30,930,1,55.33,30,1010
2016,1,1,12,30,545,2,50.17,31,1010
2016,1,1,13,30,429,2,48.8,31,1010
2016,1,1,14,30,307,3,48.2,31,1010
2016,1,1,15,30,704,8,51.23,30,1010
2016,1,1,16,30,463,1,56.06,29,1010
2016,1,1,17,30,0,8,68.62,27,1010
2016,1,1,18,30,0,8,76.08,26,1010
2016,1,1,19,30,0,7,82.76,25,1010
2016,1,1,20,30,0,8,84.45,25,1010
2016,1,1,21,30,0,1,85.3,25,1010
2016,1,1,22,30,0,1,91.01,24,1010
2016,1,1,23,30,0,1,91.9,24,1010
2016,1,2,0,30,0,1,92.46,24,1010
2016,1,2,1,30,0,0,98.3,23,1010
2016,1,2,2,30,0,0,98.31,23,1010
2016,1,2,3,30,0,0,98.25,23,1010
2016,1,2,4,30,0,1,97.89,23,1010
2016,1,2,5,30,0,1,100,23,1010
2016,1,2,6,30,0,1,100,23,1010
2016,1,2,7,30,441,1,90.81,24,1010
2016,1,2,8,30,693,1,78.4,26,1010
2016,1,2,9,30,822,0,67.01,28,1010
2016,1,2,10,30,388,2,60.86,29,1010
2016,1,2,11,30,375,2,55.53,30,1010
2016,1,2,12,30,880,1,54.23,30,1010
2016,1,2,13,30,385,2,53.61,30,1010
2016,1,2,14,30,0,3,56.83,29,1010
2016,1,2,15,30,672,2,60.72,28,1010
2016,1,2,16,30,436,1,65.17,27,1010
2016,1,2,17,30,0,1,71.25,26,1010
2016,1,2,18,30,0,3,76.97,25,1010
2016,1,2,19,30,0,1,81.77,24,1010
2016,1,2,20,30,0,0,81.27,24,1010
