Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature,Pressure
2018,1,1,0,30,0,8,86.17,23.1,1018
2018,1,1,1,30,0,7,88.77,22.7,1018
2018,1,1,2,30,0,7,91.55,22.3,1018
2018,1,1,3,30,0,7,94.23,21.9,1018
2018,1,1,4,30,0,7,96.35,21.6,1018
2018,1,1,5,30,0,7,97.33,21.5,1018
2018,1,1,6,30,15,7,96.76,21.7,1019
2018,1,1,7,30,201,4,91.54,22.8,1019
2018,1,1,8,30,401,7,84.48,24.3,1020
2018,1,1,9,30,543,7,75.74,25.8,1020
2018,1,1,10,30,125,3,67.34,27,1019
2018,1,1,11,30,126,3,61.34,27.7,1018
2018,1,1,12,30,180,8,58.79,27.7,1017
2018,1,1,13,30,47,8,58.92,27.2,1017
2018,1,1,14,30,132,7,61.63,26.3,1017
2018,1,1,15,30,26,7,67.23,25,1017
2018,1,1,16,30,68,7,75.89,23.5,1018
2018,1,1,17,30,0,8,82.18,22.7,1018
2018,1,1,18,30,0,4,90.52,21.3,1020
2018,1,1,19,30,0,0,93.75,20.7,1020
2018,1,1,20,30,0,0,95.5,20.2,1020
2018,1,1,21,30,0,8,95.66,19.9,1020
2018,1,1,22,30,0,4,95.91,19.6,1020
2018,1,1,23,30,0,4,96.17,19.3,1020
2018,1,2,0,30,0,4,95.88,19.1,1019
2018,1,2,1,30,0,4,95.51,19,1019
2018,1,2,2,30,0,4,95.27,18.9,1019
2018,1,2,3,30,0,7,94.39,18.9,1019
2018,1,2,4,30,0,4,94.63,18.8,1019
2018,1,2,5,30,0,4,95.49,18.6,1019
2018,1,2,6,30,4,4,92.59,19,1020
2018,1,2,7,30,0,4,86.03,20.3,1020
2018,1,2,8,30,0,4,75.24,22.3,1021
2018,1,2,9,30,81,4,62.06,24.2,1020
2018,1,2,10,30,43,4,55.68,25.3,1020
2018,1,2,11,30,160,3,52.8,25.9,1019
2018,1,2,12,30,31,3,52.19,26,1018
2018,1,2,13,30,33,3,53.44,25.6,1017
2018,1,2,14,30,160,3,55.12,25.1,1017
2018,1,2,15,30,36,3,57.62,24.4,1016
2018,1,2,16,30,154,3,61.66,23.4,1017
2018,1,2,17,30,0,3,65.04,22.8,1017
2018,1,2,18,30,0,3,71.52,21.6,1018
2018,1,2,19,30,0,3,76.34,20.8,1018
