Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature,Pressure
2015,1,1,0,30,0,0,64.88,2,1010
2015,1,1,1,30,0,0,63.98,2,1010
2015,1,1,2,30,0,0,61.9,2,1010
2015,1,1,3,30,0,0,59.3,2,1010
2015,1,1,4,30,0,0,56.84,2,1010
2015,1,1,5,30,0,0,54.7,2,1010
2015,1,1,6,30,0,0,49.79,2,1010
2015,1,1,7,30,488,0,45.88,4,1010
2015,1,1,8,30,741,0,37.04,7,1020
2015,1,1,9,30,845,0,31.59,10,1020
2015,1,1,10,30,873,0,28.54,11,1010
2015,1,1,11,30,892,0,26.07,12,1010
2015,1,1,12,30,886,0,24.2,12,1010
2015,1,1,13,30,823,0,24.33,12,1010
2015,1,1,14,30,739,0,25.69,11,1010
2015,1,1,15,30,567,0,34.28,9,1010
2015,1,1,16,30,147,0,45.44,6,1010
2015,1,1,17,30,0,0,41.55,6,1010
2015,1,1,18,30,0,0,38.91,6,1010
2015,1,1,19,30,0,0,41.54,5,1010
2015,1,1,20,30,0,0,44.72,4,1010
2015,1,1,21,30,0,0,49.08,3,1010
2015,1,1,22,30,0,0,49.06,3,1010
2015,1,1,23,30,0,0,52.54,2,1010
2015,1,2,0,30,0,0,52.68,2,1010
2015,1,2,1,30,0,0,52.71,2,1010
2015,1,2,2,30,0,0,52.76,2,1010
2015,1,2,3,30,0,0,52.75,2,1010
2015,1,2,4,30,0,0,52.66,1,1010
2015,1,2,5,30,0,0,52.43,1,1010
2015,1,2,6,30,0,0,48.48,2,1010
2015,1,2,7,30,508,0,42.53,6,1010
2015,1,2,8,30,764,0,33.86,9,1010
2015,1,2,9,30,872,0,25.73,12,1010
2015,1,2,10,30,907,0,23.37,13,1010
2015,1,2,11,30,924,0,20.88,14,1010
2015,1,2,12,30,918,0,18.86,15,1010
2015,1,2,13,30,917,0,18.44,15,1010
2015,1,2,14,30,842,0,19.42,14,1010
2015,1,2,15,30,686,0,30.56,11,1010
2015,1,2,16,30,263,0,34.67,10,1010
2015,1,2,17,30,0,0,31.37,9,1010
2015,1,2,18,30,0,0,32.94,8,1010
2015,1,2,19,30,0,0,36.02,7,1010
2015,1,2,20,30,0,0,40.11,6,1010
2015,1,2,21,30,0,0,41.85,5,1010
2015,1,2,22,30,0,0,44.18,5,1010
2015,1,2,23,30,0,0,50.69,5,1010
2015,1,3,0,30,0,0,55.48,5,1010
2015,1,3,1,30,0,0,61.75,4,1010
2015,1,3,2,30,0,0,72.51,4,1010
2015,1,3,3,30,0,0,78.26,3,1010
2015,1,3,4,30,0,0,87.55,3,1010
2015,1,3,5,30,0,0,88,3,1020
2015,1,3,6,30,0,0,79.91,4,1020
2015,1,3,7,30,510,0,63.16,7,1020
2015,1,3,8,30,760,0,50.71,10,1020
2015,1,3,9,30,867,0,39.94,12,1020
2015,1,3,10,30,893,0,33.17,13,1020
2015,1,3,11,30,912,0,29.24,14,1020
2015,1,3,12,30,906,0,26.49,15,1020
2015,1,3,13,30,849,0,24.47,15,1020
2015,1,3,14,30,772,0,25.85,14,1020
2015,1,3,15,30,610,0,38.39,12,1020
2015,1,3,16,30,196,0,43.83,10,1020
2015,1,3,17,30,0,0,38.16,9,1020
2015,1,3,18,30,0,0,39.11,8,1020
2015,1,3,19,30,0,0,41.82,8,1020
2015,1,3,20,30,0,0,41.66,7,1020
2015,1,3,21,30,0,0,41.38,7,1020
2015,1,3,22,30,0,0,44.39,7,1020
2015,1,3,23,30,0,0,48.11,6,1020
2015,1,4,0,30,0,0,49.65,5,1020
2015,1,4,1,30,0,0,54.41,5,1020
2015,1,4,2,30,0,0,58.49,4,1020
2015,1,4,3,30,0,0,58.42,4,1020
2015,1,4,4,30,0,0,62.26,3,1020
2015,1,4,5,30,0,0,61.47,3,1020
2015,1,4,6,30,0,0,60.81,3,1020
2015,1,4,7,30,430,0,51.31,5,1020
2015,1,4,8,30,695,0,41.58,8,1020
2015,1,4,9,30,814,0,35.32,11,1020
2015,1,4,10,30,909,0,28.77,14,1020
2015,1,4,11,30,930,0,26.12,15,1020
2015,1,4,12,30,925,0,24.46,16,1020
2015,1,4,13,30,907,0,23.13,16,1020
2015,1,4,14,30,562,8,24.92,15,1020
2015,1,4,15,30,335,7,39.37,13,1020
2015,1,4,16,30,0,7,44.58,11,1020
2015,1,4,17,30,0,6,44.43,10,1020
2015,1,4,18,30,0,7,46.54,8,1020
2015,1,4,19,30,0,0,48.81,8,1020
2015,1,4,20,30,0,0,48.26,7,1020
2015,1,4,21,30,0,0,50.92,7,1020
2015,1,4,22,30,0,0,50.48,7,1020
2015,1,4,23,30,0,0,50.29,7,1020
2015,1,5,0,30,0,0,50.37,6,1020
2015,1,5,1,30,0,0,54.18,6,1020
2015,1,5,2,30,0,0,54.24,6,1020
2015,1,5,3,30,0,4,50.55,6,1020
2015,1,5,4,30,0,0,50.39,7,1020
2015,1,5,5,30,0,0,50.09,7,1020
2015,1,5,6,30,0,0,46.54,8,1020
2015,1,5,7,30,492,4,40.58,11,1020
2015,1,5,8,30,746,0,36.95,14,1020
2015,1,5,9,30,856,0,26.92,16,1020
2015,1,5,10,30,858,0,23.67,19,1020
2015,1,5,11,30,881,1,20.57,20,1020
2015,1,5,12,30,876,0,19.27,21,1020
2015,1,5,13,30,855,1,19.29,22,1020
2015,1,5,14,30,780,0,20.93,21,1020
2015,1,5,15,30,617,0,37.32,18,1020
2015,1,5,16,30,199,0,34.84,16,1020
2015,1,5,17,30,0,0,34.13,15,1020
2015,1,5,18,30,0,0,35.6,14,1020
2015,1,5,19,30,0,0,35.01,13,1020
2015,1,5,20,30,0,0,33.78,13,1020
2015,1,5,21,30,0,0,35.15,13,1020
2015,1,5,22,30,0,0,34.33,13,1020
2015,1,5,23,30,0,0,33.71,13,1020
2015,1,6,0,30,0,0,33.19,13,1020
2015,1,6,1,30,0,0,35.05,12,1020
2015,1,6,2,30,0,0,37.49,11,1020
2015,1,6,3,30,0,0,37.65,10,1020
2015,1,6,4,30,0,0,40.21,10,1020
2015,1,6,5,30,0,0,40.04,9,1020
2015,1,6,6,30,0,0,39.82,9,1020
2015,1,6,7,30,457,0,36.18,12,1020
2015,1,6,8,30,730,0,32.52,15,1020
2015,1,6,9,30,849,0,24.92,18,1020
2015,1,6,10,30,939,0,22.13,20,1020
2015,1,6,11,30,960,0,20.82,21,1020
2015,1,6,12,30,956,0,19.48,22,1020
2015,1,6,13,30,897,0,18.17,23,1010
2015,1,6,14,30,824,0,19.63,22,1010
2015,1,6,15,30,670,0,32.99,19,1010
2015,1,6,16,30,261,0,29.95,17,1010
2015,1,6,17,30,0,0,31.61,16,1010
2015,1,6,18,30,0,0,33.55,14,1010
2015,1,6,19,30,0,0,34.94,14,1010
2015,1,6,20,30,0,4,36.69,13,1010
2015,1,6,21,30,0,3,36.04,13,1010
2015,1,6,22,30,0,3,35.55,12,1010
2015,1,6,23,30,0,4,37.81,12,1010
2015,1,7,0,30,0,0,38.11,12,1010
2015,1,7,1,30,0,0,38.56,11,1010
2015,1,7,2,30,0,0,41.61,11,1010
2015,1,7,3,30,0,4,41.88,11,1010
2015,1,7,4,30,0,4,41.97,11,1010
2015,1,7,5,30,0,1,42.1,10,1010
2015,1,7,6,30,0,0,42.44,11,1010
2015,1,7,7,30,438,3,38.79,14,1020
2015,1,7,8,30,696,0,36.93,17,1020
2015,1,7,9,30,807,0,27.39,20,1020
2015,1,7,10,30,883,0,25.54,22,1010
2015,1,7,11,30,532,3,24.59,23,1010
2015,1,7,12,30,471,8,23.44,24,1010
2015,1,7,13,30,205,4,23.7,24,1010
2015,1,7,14,30,383,7,25.75,23,1010
2015,1,7,15,30,554,7,39.66,21,1010
2015,1,7,16,30,184,7,34.88,20,1010
