Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature,Pressure
2013,1,1,0,30,0,0,78.94,21,1010
2013,1,1,1,30,0,0,79.72,21,1010
2013,1,1,2,30,0,0,86.84,20,1010
2013,1,1,3,30,0,0,88.74,20,1010
2013,1,1,4,30,0,0,95.83,19,1010
2013,1,1,5,30,0,0,97.15,19,1010
2013,1,1,6,30,0,0,98.54,19,1010
2013,1,1,7,30,548,0,88.45,21,1010
2013,1,1,8,30,766,0,76.55,24,1010
2013,1,1,9,30,860,0,65.08,27,1010
2013,1,1,10,30,908,0,56.78,29,1010
2013,1,1,11,30,927,0,51.54,30,1010
2013,1,1,12,30,917,0,46.85,31,1010
2013,1,1,13,30,896,0,42.61,32,1010
2013,1,1,14,30,844,0,41.5,32,1000
2013,1,1,15,30,20,2,43.41,31,1000
2013,1,1,16,30,490,0,46.02,30,1000
2013,1,1,17,30,0,1,53.4,28,1010
2013,1,1,18,30,0,0,58.76,27,1010
2013,1,1,19,30,0,0,63.82,26,1010
2013,1,1,20,30,0,0,68.44,25,1010
2013,1,1,21,30,0,0,68.92,25,1010
2013,1,1,22,30,0,0,72.8,24,1010
2013,1,1,23,30,0,0,72.29,24,1010
2013,1,2,0,30,0,0,76.49,23,1010
2013,1,2,1,30,0,0,76.7,23,1010
2013,1,2,2,30,0,0,82.6,22,1010
2013,1,2,3,30,0,0,84.31,22,1010
2013,1,2,4,30,0,0,91.36,21,1010
2013,1,2,5,30,0,0,92.81,21,1010
2013,1,2,6,30,0,0,93.95,21,1010
2013,1,2,7,30,531,0,89.36,22,1010
2013,1,2,8,30,770,0,75.85,25,1010
2013,1,2,9,30,864,0,64.78,27,1010
2013,1,2,10,30,915,0,53.88,29,1010
2013,1,2,11,30,362,2,47.78,30,1010
2013,1,2,12,30,923,0,42.73,31,1010
2013,1,2,13,30,431,2,40.97,31,1010
2013,1,2,14,30,173,3,40.45,31,1000
2013,1,2,15,30,483,3,43.33,30,1010
2013,1,2,16,30,300,3,47.45,29,1010
2013,1,2,17,30,0,0,57.91,27,1010
2013,1,2,18,30,0,3,65.08,26,1010
2013,1,2,19,30,0,3,73.34,25,1010
2013,1,2,20,30,0,1,81.49,24,1010
2013,1,2,21,30,0,0,83.31,24,1010
2013,1,2,22,30,0,1,83.86,24,1010
2013,1,2,23,30,0,0,88.92,23,1010
2013,1,3,0,30,0,3,88.17,23,1010
2013,1,3,1,30,0,1,92.42,22,1010
2013,1,3,2,30,0,3,90.87,22,1010
2013,1,3,3,30,0,3,89.4,22,1010
2013,1,3,4,30,0,0,94.11,21,1010
2013,1,3,5,30,0,3,94,21,1010
2013,1,3,6,30,0,3,94.41,21,1010
2013,1,3,7,30,504,0,84.69,23,1010
2013,1,3,8,30,737,1,76.43,25,1010
