Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature,Pressure
2000,1,1,0,30,0,0,89.2,9,1010
2000,1,1,1,30,0,0,95.24,8,1010
2000,1,1,2,30,0,0,94.19,8,1010
2000,1,1,3,30,0,0,93.09,7,1010
2000,1,1,4,30,0,0,98.84,7,1010
2000,1,1,5,30,0,0,98.07,7,1010
2000,1,1,6,30,0,1,90.91,8,1010
2000,1,1,7,30,449,0,81.03,10,1010
2000,1,1,8,30,695,0,66.89,13,1010
2000,1,1,9,30,802,0,51.95,15,1010
2000,1,1,10,30,853,0,45.29,17,1010
2000,1,1,11,30,870,0,40.05,18,1010
2000,1,1,12,30,860,1,36.03,19,1010
2000,1,1,13,30,822,0,35.3,19,1010
2000,1,1,14,30,745,0,37.47,18,1010
2000,1,1,15,30,585,0,43.36,16,1010
2000,1,1,16,30,178,0,54.82,13,1010
2000,1,1,17,30,0,0,65.31,11,1010
2000,1,1,18,30,0,0,72.55,10,1010
2000,1,1,19,30,0,0,80.14,9,1010
2000,1,1,20,30,0,0,81.7,8,1010
2000,1,1,21,30,0,0,88.81,8,1010
2000,1,1,22,30,0,0,90.47,8,1010
2000,1,1,23,30,0,0,91.75,7,1010
2000,1,2,0,30,0,0,98.58,7,1010
2000,1,2,1,30,0,1,98.68,7,1010
2000,1,2,2,30,0,3,98.69,7,1010
2000,1,2,3,30,0,0,98.03,7,1010
2000,1,2,4,30,0,1,96.89,7,1010
2000,1,2,5,30,0,1,95.29,7,1010
2000,1,2,6,30,0,0,87.09,8,1010
2000,1,2,7,30,502,0,76.11,10,1010
2000,1,2,8,30,753,0,65.36,12,1010
2000,1,2,9,30,856,0,44.82,15,1010
2000,1,2,10,30,907,0,32.66,16,1010
2000,1,2,11,30,928,0,26.8,17,1010
2000,1,2,12,30,923,0,24.86,18,1010
2000,1,2,13,30,891,0,23.8,18,1010
2000,1,2,14,30,819,0,24.79,17,1010
2000,1,2,15,30,662,0,28.24,15,1010
2000,1,2,16,30,236,0,35.29,11,1010
2000,1,2,17,30,0,0,41.42,9,1010
2000,1,2,18,30,0,0,46.07,9,1010
2000,1,2,19,30,0,0,51.56,8,1020
2000,1,2,20,30,0,0,54.41,8,1020
2000,1,2,21,30,0,0,62.65,7,1020
2000,1,2,22,30,0,0,66.05,7,1020
2000,1,2,23,30,0,0,71.95,6,1020
2000,1,3,0,30,0,0,70.69,6,1020
2000,1,3,1,30,0,0,67.57,6,1020
2000,1,3,2,30,0,0,63.59,6,1020
2000,1,3,3,30,0,0,59.58,5,1020
2000,1,3,4,30,0,0,60.26,5,1020
2000,1,3,5,30,0,0,58.25,4,1020
2000,1,3,6,30,0,0,53.39,5,1020
2000,1,3,7,30,553,0,46.18,8,1020
2000,1,3,8,30,789,0,35.94,11,1020
2000,1,3,9,30,889,0,23.92,14,1020
2000,1,3,10,30,936,0,17.83,15,1020
2000,1,3,11,30,954,0,14.66,16,1020
2000,1,3,12,30,949,0,12.9,17,1020
2000,1,3,13,30,919,0,12.74,18,1020
2000,1,3,14,30,852,0,13.83,17,1020
2000,1,3,15,30,705,0,17.27,14,1020
2000,1,3,16,30,295,0,22.78,12,1020
2000,1,3,17,30,0,0,23.64,11,1020
2000,1,3,18,30,0,0,25.45,10,1020
2000,1,3,19,30,0,0,25.71,10,1020
2000,1,3,20,30,0,0,27.99,9,1020
2000,1,3,21,30,0,0,30.57,8,1020
2000,1,3,22,30,0,0,33.64,7,1020
2000,1,3,23,30,0,0,37.36,6,1020
2000,1,4,0,30,0,0,38.82,5,1020
2000,1,4,1,30,0,0,42.83,5,1020
2000,1,4,2,30,0,0,43.11,5,1020
2000,1,4,3,30,0,0,45.35,4,1020
2000,1,4,4,30,0,0,45.58,3,1020
2000,1,4,5,30,0,0,49.29,3,1020
2000,1,4,6,30,0,0,46.11,4,1020
2000,1,4,7,30,568,0,37.54,7,1020
2000,1,4,8,30,804,0,28.55,10,1020
2000,1,4,9,30,903,0,21.04,12,1020
2000,1,4,10,30,950,0,15.36,14,1020
2000,1,4,11,30,969,0,14.08,16,1020
2000,1,4,12,30,964,0,13.19,17,1020
2000,1,4,13,30,936,0,12.47,17,1020
2000,1,4,14,30,872,0,13.39,16,1020
2000,1,4,15,30,732,0,17.51,14,1020
2000,1,4,16,30,343,0,21.3,12,1020
2000,1,4,17,30,0,0,21.69,11,1020
2000,1,4,18,30,0,0,21.7,10,1020
2000,1,4,19,30,0,0,23.19,10,1010
2000,1,4,20,30,0,0,25.06,9,1010
2000,1,4,21,30,0,0,25.64,9,1010
2000,1,4,22,30,0,1,26.12,9,1010
2000,1,4,23,30,0,0,26.56,9,1010
2000,1,5,0,30,0,0,29.06,8,1010
2000,1,5,1,30,0,0,32.52,7,1010
2000,1,5,2,30,0,0,36.85,6,1010
2000,1,5,3,30,0,0,38.69,6,1010
2000,1,5,4,30,0,0,39.65,6,1010
2000,1,5,5,30,0,0,40.61,5,1010
2000,1,5,6,30,0,0,41.73,6,1010
2000,1,5,7,30,576,0,36.25,9,1010
2000,1,5,8,30,809,0,29.7,13,1010
2000,1,5,9,30,906,0,22.55,16,1010
2000,1,5,10,30,948,0,18.03,18,1010
2000,1,5,11,30,960,0,17.18,20,1010
2000,1,5,12,30,948,0,16.42,21,1010
2000,1,5,13,30,908,0,16.6,21,1010
2000,1,5,14,30,827,0,17.77,20,1010
2000,1,5,15,30,670,0,22.26,16,1010
2000,1,5,16,30,254,0,27.04,13,1010
2000,1,5,17,30,0,0,29.54,12,1010
2000,1,5,18,30,0,0,31.15,11,1010
2000,1,5,19,30,0,0,32.98,10,1010
2000,1,5,20,30,0,0,34.79,9,1010
2000,1,5,21,30,0,0,33.88,8,1010
2000,1,5,22,30,0,1,34.31,8,1010
2000,1,5,23,30,0,1,31.56,8,1020
2000,1,6,0,30,0,0,29.32,7,1020
2000,1,6,1,30,0,1,28.61,7,1020
2000,1,6,2,30,0,1,26.61,8,1020
2000,1,6,3,30,0,0,28.94,8,1020
2000,1,6,4,30,0,0,29.53,8,1020
2000,1,6,5,30,0,0,30.21,7,1020
2000,1,6,6,30,0,0,30.58,8,1020
2000,1,6,7,30,491,0,27.01,10,1020
2000,1,6,8,30,764,0,22.14,12,1020
2000,1,6,9,30,868,0,18.56,15,1020
2000,1,6,10,30,910,0,15.97,16,1020
2000,1,6,11,30,922,0,13.69,17,1020
2000,1,6,12,30,913,0,11.89,17,1020
2000,1,6,13,30,877,0,11.14,18,1020
2000,1,6,14,30,798,0,11.37,17,1020
2000,1,6,15,30,634,0,14.35,14,1020
2000,1,6,16,30,200,0,19.03,11,1020
2000,1,6,17,30,0,0,19.65,10,1020
2000,1,6,18,30,0,0,19.55,9,1020
2000,1,6,19,30,0,0,20.9,9,1020
2000,1,6,20,30,0,0,20.9,8,1020
2000,1,6,21,30,0,0,22.48,7,1020
2000,1,6,22,30,0,0,24.25,7,1020
2000,1,6,23,30,0,0,26.24,6,1020
2000,1,7,0,30,0,0,28.99,5,1020
2000,1,7,1,30,0,0,32.23,4,1020
2000,1,7,2,30,0,0,33.23,3,1020
2000,1,7,3,30,0,0,36.76,3,1020
2000,1,7,4,30,0,0,37.84,3,1020
2000,1,7,5,30,0,1,38.83,2,1020
2000,1,7,6,30,0,0,37.03,3,1020
2000,1,7,7,30,517,1,33.08,6,1020
2000,1,7,8,30,771,0,25.98,9,1020
2000,1,7,9,30,879,0,19.83,12,1020
2000,1,7,10,30,932,0,16.17,14,1020
2000,1,7,11,30,954,0,13.82,16,1020
2000,1,7,12,30,949,0,12.43,17,1020
2000,1,7,13,30,916,0,11.89,18,1020
2000,1,7,14,30,519,8,12.29,17,1020
2000,1,7,15,30,67,7,15.5,15,1020
2000,1,7,16,30,307,7,19.22,12,1020
2000,1,7,17,30,0,0,17.97,12,1020
2000,1,7,18,30,0,7,18.94,11,1020
2000,1,7,19,30,0,7,18.68,10,1020
2000,1,7,20,30,0,0,19.84,9,1020
2000,1,7,21,30,0,0,21.32,8,1020
2000,1,7,22,30,0,0,22.95,7,1020
2000,1,7,23,30,0,0,24.65,7,1020
2000,1,8,0,30,0,0,26.41,6,1020
2000,1,8,1,30,0,0,28.29,5,1020
2000,1,8,2,30,0,0,28.32,4,1010
2000,1,8,3,30,0,0,30.78,4,1010
2000,1,8,4,30,0,0,31.71,4,1010
2000,1,8,5,30,0,0,32.64,3,1020
2000,1,8,6,30,0,0,31.09,4,1020
2000,1,8,7,30,564,1,26.23,7,1020
2000,1,8,8,30,807,0,21.86,11,1020
2000,1,8,9,30,910,1,16.94,14,1020
2000,1,8,10,30,958,2,13.4,16,1020
2000,1,8,11,30,978,0,12.14,18,1010
2000,1,8,12,30,974,0,11.06,19,1010
2000,1,8,13,30,946,0,10.77,19,1010
2000,1,8,14,30,881,1,11.35,18,1010
2000,1,8,15,30,744,0,15.13,16,1010
2000,1,8,16,30,370,3,16.9,14,1010
2000,1,8,17,30,0,4,18.35,11,1010
2000,1,8,18,30,0,0,20.95,9,1010
2000,1,8,19,30,0,7,22.56,9,1010
2000,1,8,20,30,0,7,22.62,9,1010
2000,1,8,21,30,0,7,22.36,9,1010
2000,1,8,22,30,0,7,20.8,10,1010
2000,1,8,23,30,0,7,19.5,10,1010
2000,1,9,0,30,0,7,20.9,10,1010
2000,1,9,1,30,0,0,22.49,9,1010
2000,1,9,2,30,0,0,22.57,8,1010
2000,1,9,3,30,0,0,24.28,8,1010
2000,1,9,4,30,0,0,24.31,7,1010
2000,1,9,5,30,0,0,25.89,7,1010
2000,1,9,6,30,0,1,23.76,8,1010
2000,1,9,7,30,546,0,21.74,10,1020
2000,1,9,8,30,785,0,19.29,13,1020
2000,1,9,9,30,554,8,16.43,15,1020
2000,1,9,10,30,930,0,14.62,17,1020
2000,1,9,11,30,948,1,12.51,19,1010
2000,1,9,12,30,945,2,11.5,20,1010
2000,1,9,13,30,917,0,10.68,20,1010
2000,1,9,14,30,474,3,11.39,19,1010
2000,1,9,15,30,362,3,16.21,16,1010
2000,1,9,16,30,144,7,19.48,14,1010
2000,1,9,17,30,0,7,18.93,13,1010
2000,1,9,18,30,0,7,20.47,12,1010
2000,1,9,19,30,0,7,24.64,11,1010
2000,1,9,20,30,0,7,28.51,10,1010
2000,1,9,21,30,0,7,36.93,10,1010
2000,1,9,22,30,0,7,43.75,10,1010
2000,1,9,23,30,0,0,47.13,10,1010
2000,1,10,0,30,0,7,47.33,9,1010
2000,1,10,1,30,0,1,48.41,9,1010
2000,1,10,2,30,0,0,44.9,9,1010
2000,1,10,3,30,0,0,46.68,8,1010
2000,1,10,4,30,0,8,46.34,7,1010
2000,1,10,5,30,0,4,49.37,7,1010
2000,1,10,6,30,0,1,45.78,8,1010
2000,1,10,7,30,386,4,36.71,11,1010
2000,1,10,8,30,181,3,29.63,14,1010
2000,1,10,9,30,876,0,25.17,17,1010
2000,1,10,10,30,929,0,22.77,19,1010
2000,1,10,11,30,951,0,21.19,20,1010
2000,1,10,12,30,948,0,19.54,21,1010
2000,1,10,13,30,918,0,18.21,22,1010
2000,1,10,14,30,851,0,19.66,21,1010
2000,1,10,15,30,710,0,24.71,17,1010
2000,1,10,16,30,343,0,30.73,14,1010
2000,1,10,17,30,0,0,32.93,14,1010
2000,1,10,18,30,0,0,33.37,14,1010
