Year,Month,Day,Hour,Minute,DNI,Relative Humidity,Temperature,Pressure
1998,1,3,5,30,0,95.52,9,1010
1998,1,3,6,30,0,89.06,10,1010
1998,1,3,7,30,507,80.82,12,1010
1998,1,3,8,30,744,70.05,15,1010
1998,1,3,9,30,846,59.29,17,1010
1998,1,3,10,30,894,54.88,19,1010
1998,1,3,11,30,914,50.52,20,1010
1998,1,3,12,30,911,46.53,21,1000
1998,1,3,13,30,880,45.51,21,1000
1998,1,3,14,30,810,47.73,20,1000
1998,1,3,15,30,204,60.1,17,1000
1998,1,3,16,30,0,67.6,15,1000
1998,1,3,17,30,0,68.53,15,1000
1998,1,3,18,30,0,74.07,14,1000
1998,1,3,19,30,0,80.81,13,1010
1998,1,3,20,30,0,82.74,13,1010
1998,1,3,21,30,0,90.32,12,1010
1998,1,3,22,30,0,92.08,12,1010
1998,1,3,23,30,0,93.02,12,1010
1998,1,4,0,30,0,93.02,11,1010
1998,1,4,1,30,0,98.68,11,1010
1998,1,4,2,30,0,97.4,11,1010
1998,1,4,3,30,0,100,10,1000
1998,1,4,4,30,0,99.18,10,1010
1998,1,4,5,30,0,100,9,1010
1998,1,4,6,30,0,92.75,10,1010
1998,1,4,7,30,0,83.15,12,1010
1998,1,4,8,30,760,69.43,15,1010
1998,1,4,9,30,867,57.85,17,1010
1998,1,4,10,30,921,46.48,18,1010
1998,1,4,11,30,945,39.87,19,1010
1998,1,4,12,30,945,34.6,20,1010
1998,1,4,13,30,919,32.79,20,1000
1998,1,4,14,30,854,34.21,19,1000
1998,1,4,15,30,712,43.98,17,1000
1998,1,4,16,30,323,57.66,14,1010
1998,1,4,17,30,0,68.08,12,1010
1998,1,4,18,30,0,73.17,11,1010
1998,1,4,19,30,0,83.7,11,1010
1998,1,4,20,30,0,87.12,11,1010
1998,1,4,21,30,0,93.94,10,1010
1998,1,4,22,30,0,92.9,10,1010
1998,1,4,23,30,0,96.66,9,1010
1998,1,5,0,30,0,99.93,8,1010
1998,1,5,1,30,0,96.94,8,1010
1998,1,5,2,30,0,100,7,1010
1998,1,5,3,30,0,97.37,7,1010
1998,1,5,4,30,0,100,6,1010
1998,1,5,5,30,0,98.39,5,1010
1998,1,5,6,30,0,89.47,6,1010
1998,1,5,7,30,575,79.28,9,1010
1998,1,5,8,30,809,64.9,12,1010
1998,1,5,9,30,907,44.44,15,1010
1998,1,5,10,30,954,33.12,16,1010
1998,1,5,11,30,972,27.9,17,1010
1998,1,5,12,30,969,26.07,17,1010
1998,1,5,13,30,942,24.73,17,1010
1998,1,5,14,30,879,25.26,16,1010
1998,1,5,15,30,741,34.51,13,1010
1998,1,5,16,30,351,50.57,10,1010
1998,1,5,17,30,0,48.41,8,1010
1998,1,5,18,30,0,49.41,7,1010
1998,1,5,19,30,0,51.54,7,1010
1998,1,5,20,30,0,53.72,6,1010
1998,1,5,21,30,0,52.4,5,1010
1998,1,5,22,30,0,55.07,5,1010
1998,1,5,23,30,0,53.99,5,1010
1998,1,6,0,30,0,52.85,4,1010
1998,1,6,1,30,0,55.74,4,1010
1998,1,6,2,30,0,55.64,4,1010
1998,1,6,3,30,0,55.25,4,1010
1998,1,6,4,30,0,54.62,3,1010
1998,1,6,5,30,0,58.21,3,1010
1998,1,6,6,30,0,53.89,4,1020
1998,1,6,7,30,595,48.31,7,1020
1998,1,6,8,30,825,39.35,10,1020
1998,1,6,9,30,921,27.68,13,1020
1998,1,6,10,30,958,23.54,14,1020
1998,1,6,11,30,964,21.14,15,1020
1998,1,6,12,30,491,19.17,16,1010
1998,1,6,13,30,420,18.61,16,1010
1998,1,6,14,30,300,19.65,15,1010
1998,1,6,15,30,693,33.52,12,1010
1998,1,6,16,30,214,41.29,10,1010
1998,1,6,17,30,0,37.37,9,1010
1998,1,6,18,30,0,38.14,8,1010
1998,1,6,19,30,0,41.43,6,1010
1998,1,6,20,30,0,43.59,6,1010
1998,1,6,21,30,0,45.71,5,1010
1998,1,6,22,30,0,44.89,5,1010
1998,1,6,23,30,0,44.26,5,1010
1998,1,7,0,30,0,43.71,5,1010
1998,1,7,1,30,0,43.51,5,1010
1998,1,7,2,30,0,43.72,4,1010
1998,1,7,3,30,0,47.05,4,1010
1998,1,7,4,30,0,47.06,4,1010
1998,1,7,5,30,0,46.78,4,1010
1998,1,7,6,30,0,43.55,4,1010
1998,1,7,7,30,546,43.33,7,1010
1998,1,7,8,30,781,35.65,10,1010
1998,1,7,9,30,878,28.72,12,1010
1998,1,7,10,30,924,25.77,13,1010
1998,1,7,11,30,940,24.59,15,1010
1998,1,7,12,30,933,22.7,16,1010
1998,1,7,13,30,903,21.08,16,1010
1998,1,7,14,30,838,22.47,15,1010
1998,1,7,15,30,697,37.35,13,1010
1998,1,7,16,30,317,39.31,12,1010
1998,1,7,17,30,0,32.95,12,1010
1998,1,7,18,30,0,33.61,11,1010
1998,1,7,19,30,0,37.3,10,1010
1998,1,7,20,30,0,41.27,9,1010
1998,1,7,21,30,0,42.87,9,1010
1998,1,7,22,30,0,43.5,8,1010
1998,1,7,23,30,0,47.77,8,1010
1998,1,8,0,30,0,48.04,7,1010
1998,1,8,1,30,0,53.3,7,1010
1998,1,8,2,30,0,55.61,6,1010
1998,1,8,3,30,0,56.81,6,1010
1998,1,8,4,30,0,56.94,6,1010
1998,1,8,5,30,0,57.24,6,1010
1998,1,8,6,30,0,57.1,7,1010
1998,1,8,7,30,0,56.3,9,1010
1998,1,8,8,30,0,49.94,12,1010
1998,1,8,9,30,478,41.91,13,1010
1998,1,8,10,30,907,34.32,15,1010
1998,1,8,11,30,336,28.8,16,1010
1998,1,8,12,30,104,26.98,17,1010
1998,1,8,13,30,62,27.29,18,1010
1998,1,8,14,30,0,29.12,17,1010
1998,1,8,15,30,259,40.83,14,1010
1998,1,8,16,30,101,53.76,11,1010
1998,1,8,17,30,0,48.07,11,1010
1998,1,8,18,30,0,47.99,10,1010
1998,1,8,19,30,0,49.77,10,1010
1998,1,8,20,30,0,53.85,10,1010
1998,1,8,21,30,0,59.09,10,1010
1998,1,8,22,30,0,67.52,10,1010
1998,1,8,23,30,0,73.93,9,1010
1998,1,9,0,30,0,72.72,8,1010
1998,1,9,1,30,0,74.91,8,1010
1998,1,9,2,30,0,77.68,7,1010
1998,1,9,3,30,0,75.82,7,1010
1998,1,9,4,30,0,79.33,6,1010
1998,1,9,5,30,0,76.35,6,1010
1998,1,9,6,30,0,68.28,7,1010
1998,1,9,7,30,0,64.25,9,1010
1998,1,9,8,30,0,54.86,11,1010
1998,1,9,9,30,337,51.47,14,1010
1998,1,9,10,30,22,47.6,17,1010
1998,1,9,11,30,0,48.02,18,1010
1998,1,9,12,30,0,47.65,19,1010
1998,1,9,13,30,25,52.85,18,1010
1998,1,9,14,30,0,58.13,17,1010
1998,1,9,15,30,628,71.93,15,1010
1998,1,9,16,30,268,82.19,13,1010
1998,1,9,17,30,0,86.52,12,1010
1998,1,9,18,30,0,93.39,11,1010
1998,1,9,19,30,0,93.9,11,1010
1998,1,9,20,30,0,94.99,10,1010
1998,1,9,21,30,0,100,10,1010
1998,1,9,22,30,0,100,10,1010
1998,1,9,23,30,0,100,9,1010
1998,1,10,0,30,0,100,9,1010
1998,1,10,1,30,0,100,9,1010
1998,1,10,2,30,0,100,9,1010
1998,1,10,3,30,0,100,9,1010
1998,1,10,4,30,0,100,10,1010
1998,1,10,5,30,0,100,10,1010
1998,1,10,6,30,0,100,10,1010
1998,1,10,7,30,0,94.52,12,1010
1998,1,10,8,30,0,82.8,15,1010
1998,1,10,9,30,0,67.82,18,1010
1998,1,10,10,30,903,59.74,19,1010
1998,1,10,11,30,926,51.85,20,1010
1998,1,10,12,30,925,45.4,21,1010
1998,1,10,13,30,898,43.28,20,1010
1998,1,10,14,30,833,45.3,19,1010
1998,1,10,15,30,695,57.64,17,1010
1998,1,10,16,30,340,72.83,14,1010
1998,1,10,17,30,0,76.1,12,1010
1998,1,10,18,30,0,83.02,12,1010
1998,1,10,19,30,0,90.34,11,1010
1998,1,10,20,30,0,91.34,10,1010
1998,1,10,21,30,0,98.26,10,1010
1998,1,10,22,30,0,98.35,9,1010
1998,1,10,23,30,0,100,9,1010
1998,1,11,0,30,0,100,9,1010
1998,1,11,1,30,0,100,8,1010
1998,1,11,2,30,0,100,8,1010
1998,1,11,3,30,0,100,8,1010
1998,1,11,4,30,0,100,8,1010
1998,1,11,5,30,0,100,7,1010
1998,1,11,6,30,0,100,8,1010
1998,1,11,7,30,431,94.55,10,1010
1998,1,11,8,30,682,81.02,13,1010
1998,1,11,9,30,798,71.73,15,1010
1998,1,11,10,30,855,61.43,17,1010
1998,1,11,11,30,880,55.54,18,1010
1998,1,11,12,30,878,50.76,19,1010
1998,1,11,13,30,851,49.54,19,1010
1998,1,11,14,30,786,51.82,18,1010
1998,1,11,15,30,649,60.17,16,1010
1998,1,11,16,30,304,71.07,13,1010
1998,1,11,17,30,0,72.42,13,1010
1998,1,11,18,30,0,71.72,13,1010
1998,1,11,19,30,0,76.42,12,1010
1998,1,11,20,30,0,82.23,10,1010
1998,1,11,21,30,0,89.49,10,1010
1998,1,11,22,30,0,91.58,10,1010
1998,1,11,23,30,0,100,9,1010
1998,1,12,0,30,0,100,9,1010
1998,1,12,1,30,0,100,9,1010
1998,1,12,2,30,0,98.83,8,1010
1998,1,12,3,30,0,97.33,8,1010
1998,1,12,4,30,0,100,8,1010
1998,1,12,5,30,0,100,8,1010
1998,1,12,6,30,0,93.31,9,1010
1998,1,12,7,30,441,84.32,11,1010
1998,1,12,8,30,691,71.94,14,1010
1998,1,12,9,30,799,59.59,17,1010
1998,1,12,10,30,851,55.01,18,1010
1998,1,12,11,30,873,51.04,19,1010
1998,1,12,12,30,872,47.47,20,1010
1998,1,12,13,30,842,44.55,21,1010
1998,1,12,14,30,771,47.95,20,1010
1998,1,12,15,30,628,57.88,18,1010
1998,1,12,16,30,277,67.83,16,1010
1998,1,12,17,30,0,69.86,15,1010
1998,1,12,18,30,0,76.52,14,1010
1998,1,12,19,30,0,78.44,13,1010
1998,1,12,20,30,0,84.84,13,1010
1998,1,12,21,30,0,85.67,13,1010
1998,1,12,22,30,0,86.47,13,1010
1998,1,12,23,30,0,93.07,12,1010
1998,1,13,0,30,0,93.55,12,1010
1998,1,13,1,30,0,99.88,11,1010
1998,1,13,2,30,0,98.92,10,1010
1998,1,13,3,30,0,100,10,1010
1998,1,13,4,30,0,100,10,1010
1998,1,13,5,30,0,100,10,1010
1998,1,13,6,30,0,96.25,11,1010
1998,1,13,7,30,499,87.61,13,1010
1998,1,13,8,30,594,74.69,16,1010
1998,1,13,9,30,507,63.34,18,1010
1998,1,13,10,30,867,53.98,19,1010
1998,1,13,11,30,897,46.74,20,1010
1998,1,13,12,30,912,41.23,21,1010
1998,1,13,13,30,891,39.48,21,1010
1998,1,13,14,30,826,41.58,20,1010
1998,1,13,15,30,691,52.33,18,1010
1998,1,13,16,30,346,65.73,15,1010
1998,1,13,17,30,0,60.22,15,1010
1998,1,13,18,30,0,64.22,14,1010
1998,1,13,19,30,0,69.81,12,1010
1998,1,13,20,30,0,76.98,12,1010
1998,1,13,21,30,0,85.41,11,1010
1998,1,13,22,30,0,87.04,10,1010
1998,1,13,23,30,0,93.72,10,1010
1998,1,14,0,30,0,92.69,9,1010
1998,1,14,1,30,0,89.93,9,1010
1998,1,14,2,30,0,92.76,9,1010
1998,1,14,3,30,0,89.25,9,1010
1998,1,14,4,30,0,85.69,9,1010
1998,1,14,5,30,0,83.45,8,1020
1998,1,14,6,30,0,76.77,9,1020
1998,1,14,7,30,496,71.12,12,1020
1998,1,14,8,30,745,61.97,15,1020
1998,1,14,9,30,852,50.71,17,1020
1998,1,14,10,30,903,42.16,19,1020
1998,1,14,11,30,924,36.9,20,1020
1998,1,14,12,30,922,32.45,20,1010
1998,1,14,13,30,896,30.82,20,1010
1998,1,14,14,30,835,31.7,19,1010
1998,1,14,15,30,703,44.57,17,1010
1998,1,14,16,30,368,47.9,16,1010
1998,1,14,17,30,0,41.94,15,1010
1998,1,14,18,30,0,43.66,14,1010
1998,1,14,19,30,0,49.49,13,1010
1998,1,14,20,30,0,53.95,12,1010
1998,1,14,21,30,0,58.68,11,1010
1998,1,14,22,30,0,59.84,11,1010
1998,1,14,23,30,0,65.18,10,1010
1998,1,15,0,30,0,66.29,10,1010
1998,1,15,1,30,0,73.6,9,1010
1998,1,15,2,30,0,76.36,9,1010
1998,1,15,3,30,0,78.07,9,1010
1998,1,15,4,30,0,78.28,8,1010
1998,1,15,5,30,0,77.56,8,1010
1998,1,15,6,30,0,71.16,9,1010
1998,1,15,7,30,474,65.66,12,1010
1998,1,15,8,30,715,54.38,15,1010
1998,1,15,9,30,816,47,18,1010
1998,1,15,10,30,863,44.6,19,1010
1998,1,15,11,30,879,44.32,20,1010
1998,1,15,12,30,873,45.77,21,1010
1998,1,15,13,30,845,44.12,22,1010
1998,1,15,14,30,778,48.28,21,1010
1998,1,15,15,30,638,59.37,19,1010
1998,1,15,16,30,106,68.71,17,1010
1998,1,15,17,30,0,71.67,15,1010
1998,1,15,18,30,0,79.05,15,1010
1998,1,15,19,30,0,80.9,14,1010
1998,1,15,20,30,0,87.56,14,1010
1998,1,15,21,30,0,88.6,14,1010
1998,1,15,22,30,0,89.89,14,1010
1998,1,15,23,30,0,97.31,13,1010
1998,1,16,0,30,0,97.49,13,1010
1998,1,16,1,30,0,97.92,13,1010
1998,1,16,2,30,0,98.31,13,1010
1998,1,16,3,30,0,98.35,12,1010
1998,1,16,4,30,0,100,12,1010
1998,1,16,5,30,0,100,12,1010
1998,1,16,6,30,0,97.04,13,1010
1998,1,16,7,30,429,88.87,15,1010
1998,1,16,8,30,669,80.28,17,1010
1998,1,16,9,30,121,69.96,19,1010
1998,1,16,10,30,825,63.61,20,1010
1998,1,16,11,30,626,58.79,21,1010
1998,1,16,12,30,509,57.89,21,1010
1998,1,16,13,30,288,53.49,21,1010
1998,1,16,14,30,347,55.81,21,1010
1998,1,16,15,30,417,63.18,19,1010
1998,1,16,16,30,309,72.92,17,1010
1998,1,16,17,30,0,73.95,16,1010
1998,1,16,18,30,0,78.21,15,1010
1998,1,16,19,30,0,83.27,13,1010
1998,1,16,20,30,0,88.92,13,1010
1998,1,16,21,30,0,94.75,12,1010
1998,1,16,22,30,0,94.28,12,1010
1998,1,16,23,30,0,93.87,11,1010
1998,1,17,0,30,0,93.57,11,1010
1998,1,17,1,30,0,99.78,11,1010
1998,1,17,2,30,0,99.57,11,1010
1998,1,17,3,30,0,99.35,11,1010
1998,1,17,4,30,0,98.97,11,1010
1998,1,17,5,30,0,98.33,10,1010
1998,1,17,6,30,0,97.37,10,1010
1998,1,17,7,30,42,85.12,12,1010
1998,1,17,8,30,144,74.89,15,1010
1998,1,17,9,30,833,61.84,17,1010
1998,1,17,10,30,891,54.52,20,1010
1998,1,17,11,30,917,50.73,21,1010
1998,1,17,12,30,508,46.77,22,1010
1998,1,17,13,30,895,43.29,22,1010
1998,1,17,14,30,837,45.58,21,1010
1998,1,17,15,30,711,56.64,19,1010
1998,1,17,16,30,395,66.16,17,1010
1998,1,17,17,30,0,62.03,17,1010
1998,1,17,18,30,0,65.55,16,1010
1998,1,17,19,30,0,69.5,15,1010
1998,1,17,20,30,0,74.18,13,1010
1998,1,17,21,30,0,79.32,13,1010
1998,1,17,22,30,0,78.98,13,1010
1998,1,17,23,30,0,78.04,12,1010
1998,1,18,0,30,0,82.35,12,1010
1998,1,18,1,30,0,86.97,11,1010
1998,1,18,2,30,0,86.01,10,1010
1998,1,18,3,30,0,91.03,10,1010
1998,1,18,4,30,0,96.48,9,1010
1998,1,18,5,30,0,95.42,9,1010
1998,1,18,6,30,0,88.13,9,1010
1998,1,18,7,30,477,79.02,11,1010
1998,1,18,8,30,238,69.44,14,1010
1998,1,18,9,30,573,57.22,16,1010
1998,1,18,10,30,903,49.85,19,1010
1998,1,18,11,30,566,42.78,21,1010
1998,1,18,12,30,924,39.23,22,1010
1998,1,18,13,30,899,36.1,23,1010
1998,1,18,14,30,839,38.16,22,1010
1998,1,18,15,30,711,47.31,19,1010
1998,1,18,16,30,393,64.04,16,1010
1998,1,18,17,30,0,67.31,14,1010
1998,1,18,18,30,0,66.9,13,1010
1998,1,18,19,30,0,71.81,13,1010
1998,1,18,20,30,0,77.6,12,1010
1998,1,18,21,30,0,83.59,11,1010
1998,1,18,22,30,0,84.25,10,1010
1998,1,18,23,30,0,91.34,10,1010
1998,1,19,0,30,0,92.51,9,1010
1998,1,19,1,30,0,99.49,9,1010
1998,1,19,2,30,0,99.13,9,1010
1998,1,19,3,30,0,92.47,9,1010
1998,1,19,4,30,0,92.69,10,1010
1998,1,19,5,30,0,93.53,10,1010
1998,1,19,6,30,0,88.65,10,1010
1998,1,19,7,30,321,81.6,12,1010
1998,1,19,8,30,296,76.26,15,1010
1998,1,19,9,30,812,68.56,17,1010
1998,1,19,10,30,474,56.97,19,1010
1998,1,19,11,30,911,46.61,20,1010
1998,1,19,12,30,912,39.86,21,1000
1998,1,19,13,30,886,37.99,20,1000
1998,1,19,14,30,831,39.35,19,1000
1998,1,19,15,30,707,47.36,17,1000
1998,1,19,16,30,90,59.44,14,1000
1998,1,19,17,30,0,63.02,12,1000
1998,1,19,18,30,0,68.73,12,1010
1998,1,19,19,30,0,76.19,11,1010
1998,1,19,20,30,0,78.34,11,1010
1998,1,19,21,30,0,84.78,10,1010
1998,1,19,22,30,0,84.94,10,1010
1998,1,19,23,30,0,90.53,9,1010
1998,1,20,0,30,0,89.79,9,1010
1998,1,20,1,30,0,89.03,9,1010
1998,1,20,2,30,0,88.44,9,1010
1998,1,20,3,30,0,87.51,9,1010
1998,1,20,4,30,0,86.76,8,1010
1998,1,20,5,30,0,86.22,8,1010
1998,1,20,6,30,0,80.37,9,1010
1998,1,20,7,30,0,71.85,11,1010
1998,1,20,8,30,732,61.48,14,1010
1998,1,20,9,30,119,49.91,16,1010
1998,1,20,10,30,188,44.12,17,1010
1998,1,20,11,30,0,40.02,18,1000
1998,1,20,12,30,203,36.82,19,1000
1998,1,20,13,30,267,36.6,19,1000
1998,1,20,14,30,168,39.4,18,1000
1998,1,20,15,30,663,46.23,16,1000
1998,1,20,16,30,154,60.18,14,1000
1998,1,20,17,30,0,63.84,12,1000
1998,1,20,18,30,0,62.8,11,1000
1998,1,20,19,30,0,68.1,11,1000
1998,1,20,20,30,0,73.43,10,1010
1998,1,20,21,30,0,73.78,9,1010
1998,1,20,22,30,0,78.66,9,1010
1998,1,20,23,30,0,83.89,8,1010
1998,1,21,0,30,0,83.95,8,1010
1998,1,21,1,30,0,84.11,7,1010
1998,1,21,2,30,0,90.24,7,1010
1998,1,21,3,30,0,90.23,7,1010
1998,1,21,4,30,0,90.07,7,1010
1998,1,21,5,30,0,89.5,7,1010
1998,1,21,6,30,0,82.76,8,1010
1998,1,21,7,30,489,68.42,11,1010
1998,1,21,8,30,753,53.02,14,1010
1998,1,21,9,30,871,32.58,17,1010
1998,1,21,10,30,928,25.44,18,1010
1998,1,21,11,30,953,22.62,19,1010
1998,1,21,12,30,956,21.89,19,1010
1998,1,21,13,30,935,21.27,19,1010
1998,1,21,14,30,882,22.22,18,1010
1998,1,21,15,30,768,29.87,16,1010
1998,1,21,16,30,476,46.61,13,1010
1998,1,21,17,30,0,40.44,12,1010
1998,1,21,18,30,0,42.43,11,1010
1998,1,21,19,30,0,45.69,9,1010
1998,1,21,20,30,0,48.56,9,1010
1998,1,21,21,30,0,51.36,8,1010
1998,1,21,22,30,0,50.9,8,1010
1998,1,21,23,30,0,50.3,8,1010
1998,1,22,0,30,0,49.72,8,1010
1998,1,22,1,30,0,49.3,7,1010
1998,1,22,2,30,0,52.52,7,1010
1998,1,22,3,30,0,56.52,6,1010
1998,1,22,4,30,0,56.82,6,1010
1998,1,22,5,30,0,56.7,5,1010
1998,1,22,6,30,0,52.96,6,1010
1998,1,22,7,30,17,52.26,9,1010
1998,1,22,8,30,801,40.49,12,1010
1998,1,22,9,30,902,30.26,15,1010
1998,1,22,10,30,952,25.31,17,1010
1998,1,22,11,30,974,23.53,18,1010
1998,1,22,12,30,972,21.44,19,1010
1998,1,22,13,30,947,21.35,19,1010
1998,1,22,14,30,890,22.56,18,1010
1998,1,22,15,30,770,30.65,16,1010
1998,1,22,16,30,488,42.07,13,1010
1998,1,22,17,30,0,36.71,13,1010
1998,1,22,18,30,0,36.37,12,1010
1998,1,22,19,30,0,41.3,10,1010
1998,1,22,20,30,0,49,8,1010
1998,1,22,21,30,0,49.42,8,1010
1998,1,22,22,30,0,48.91,7,1010
1998,1,22,23,30,0,51.82,7,1010
1998,1,23,0,30,0,51.47,7,1010
1998,1,23,1,30,0,51.33,7,1010
1998,1,23,2,30,0,51.31,6,1010
1998,1,23,3,30,0,55.18,6,1010
1998,1,23,4,30,0,55.7,6,1010
1998,1,23,5,30,0,56.33,6,1010
1998,1,23,6,30,0,53.08,7,1010
1998,1,23,7,30,580,50.35,10,1010
1998,1,23,8,30,808,39.41,13,1010
1998,1,23,9,30,905,29.41,16,1010
1998,1,23,10,30,951,24.87,18,1010
1998,1,23,11,30,970,22.39,19,1010
1998,1,23,12,30,967,20.26,20,1010
1998,1,23,13,30,941,18.98,20,1010
1998,1,23,14,30,494,20.35,19,1010
1998,1,23,15,30,761,31.87,17,1010
1998,1,23,16,30,471,41.25,15,1010
1998,1,23,17,30,0,36.08,14,1010
1998,1,23,18,30,0,38.93,13,1010
1998,1,23,19,30,0,45.75,11,1010
1998,1,23,20,30,0,46.78,10,1010
1998,1,23,21,30,0,51.49,10,1010
1998,1,23,22,30,0,53.85,9,1010
1998,1,23,23,30,0,61.21,9,1010
1998,1,24,0,30,0,66.11,9,1010
1998,1,24,1,30,0,71.64,8,1010
1998,1,24,2,30,0,80.92,8,1010
1998,1,24,3,30,0,81.93,8,1010
1998,1,24,4,30,0,81.12,8,1010
1998,1,24,5,30,0,79.6,7,1010
1998,1,24,6,30,0,73.08,8,1010
1998,1,24,7,30,543,62.03,12,1010
1998,1,24,8,30,777,48.94,15,1010
1998,1,24,9,30,881,36.45,18,1010
1998,1,24,10,30,932,29.54,20,1010
1998,1,24,11,30,953,25.33,21,1010
1998,1,24,12,30,950,22.92,22,1010
1998,1,24,13,30,926,22.51,22,1010
1998,1,24,14,30,870,23.7,21,1010
1998,1,24,15,30,754,33.19,18,1010
1998,1,24,16,30,472,49.01,15,1010
1998,1,24,17,30,0,47.62,13,1010
1998,1,24,18,30,0,49.73,12,1010
1998,1,24,19,30,0,52.19,11,1010
1998,1,24,20,30,0,51.34,11,1010
1998,1,24,21,30,0,50.75,11,1010
1998,1,24,22,30,0,50.43,10,1010
1998,1,24,23,30,0,50.48,10,1010
1998,1,25,0,30,0,54.08,10,1010
1998,1,25,1,30,0,53.97,10,1010
1998,1,25,2,30,0,57.9,9,1010
1998,1,25,3,30,0,58.36,9,1010
1998,1,25,4,30,0,62.98,8,1010
1998,1,25,5,30,0,63.45,8,1010
1998,1,25,6,30,0,59.65,9,1010
1998,1,25,7,30,580,53.5,12,1010
1998,1,25,8,30,805,43.17,15,1010
1998,1,25,9,30,903,36.53,17,1010
1998,1,25,10,30,951,32.12,19,1010
1998,1,25,11,30,971,28.22,20,1010
1998,1,25,12,30,970,26.33,21,1010
1998,1,25,13,30,947,26.17,22,1010
1998,1,25,14,30,894,27.65,21,1010
1998,1,25,15,30,783,34.77,20,1010
1998,1,25,16,30,508,39.5,18,1010
1998,1,25,17,30,0,40.48,16,1010
1998,1,25,18,30,0,46.55,14,1010
1998,1,25,19,30,0,49.51,12,1010
1998,1,25,20,30,0,48.62,12,1010
1998,1,25,21,30,0,46.67,12,1010
1998,1,25,22,30,0,44.62,13,1010
1998,1,25,23,30,0,40.44,13,1010
1998,1,26,0,30,0,42.17,12,1010
1998,1,26,1,30,0,44.28,11,1010
1998,1,26,2,30,0,47.08,10,1010
1998,1,26,3,30,0,50.14,10,1010
1998,1,26,4,30,0,53,9,1010
1998,1,26,5,30,0,55.88,8,1010
1998,1,26,6,30,0,51.68,9,1010
1998,1,26,7,30,21,51.01,11,1010
1998,1,26,8,30,802,40.67,14,1010
1998,1,26,9,30,899,32.67,17,1010
1998,1,26,10,30,948,27.15,20,1010
1998,1,26,11,30,969,21.65,22,1010
1998,1,26,12,30,967,20.14,23,1010
1998,1,26,13,30,424,20.03,24,1010
1998,1,26,14,30,583,21.65,23,1010
1998,1,26,15,30,765,37.62,20,1010
1998,1,26,16,30,475,41.89,17,1010
1998,1,26,17,30,0,34.82,17,1010
1998,1,26,18,30,0,35.31,17,1010
1998,1,26,19,30,0,34.26,17,1010
1998,1,26,20,30,0,34.42,17,1010
1998,1,26,21,30,0,36.53,16,1010
1998,1,26,22,30,0,38.81,15,1010
1998,1,26,23,30,0,41.44,14,1010
1998,1,27,0,30,0,44.69,13,1010
1998,1,27,1,30,0,47.97,12,1010
1998,1,27,2,30,0,50.74,11,1010
1998,1,27,3,30,0,53.06,10,1010
1998,1,27,4,30,0,52.61,10,1010
1998,1,27,5,30,0,53.03,10,1010
1998,1,27,6,30,0,54.21,10,1010
1998,1,27,7,30,66,48.63,13,1010
1998,1,27,8,30,287,39.46,16,1010
1998,1,27,9,30,325,30.91,19,1010
1998,1,27,10,30,599,23.74,21,1010
